,prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
14164,OSEBERG ØST,2020,9,0.04081,0.00076,0.0,0.0,0.04157,0.1296,43639
14165,OSEBERG ØST,2020,10,0.03826,0.00076,0.0,0.0,0.03902,0.07636,43639
14166,OSEBERG ØST,2020,11,0.04391,0.00086,0.0,0.0,0.04477,0.06337,43639
14167,OSEBERG ØST,2020,12,0.03361,0.00066,0.0,0.0,0.03427,0.09412,43639
14168,OSEBERG ØST,2021,1,0.03084,0.00061,0.0,0.0,0.03145,0.09669,43639
14169,OSEBERG ØST,2021,2,0.03313,0.00065,0.0,0.0,0.03377,0.12852,43639
14170,OSEBERG ØST,2021,3,0.03193,0.00064,0.0,0.0,0.03257,0.13915,43639
14171,OSEBERG ØST,2021,4,0.0367,0.00074,0.0,0.0,0.03744,0.14405,43639
14172,OSEBERG ØST,2021,5,0.0287,0.00055,0.0,0.0,0.02925,0.11283,43639
14173,OSEBERG ØST,2021,6,0.02383,0.00047,0.0,0.0,0.0243,0.07201,43639
14174,OSEBERG ØST,2021,7,0.0236,0.00047,0.0,0.0,0.02407,0.05165,43639
14175,OSEBERG ØST,2021,8,0.02077,0.00042,0.0,0.0,0.02119,0.07548,43639
14176,OSEBERG ØST,2021,9,0.02736,0.00055,0.0,0.0,0.0279,0.11556,43639
14177,OSEBERG ØST,2021,10,0.01948,0.00039,0.0,0.0,0.01987,0.09141,43639
14178,OSEBERG ØST,2021,11,0.02153,0.00045,0.0,0.0,0.02198,0.11005,43639
14179,OSEBERG ØST,2021,12,0.02247,0.00043,0.0,0.0,0.0229,0.10923,43639
14180,OSEBERG ØST,2022,1,0.02434,0.00047,0.0,0.0,0.02481,0.08614,43639
14181,OSEBERG ØST,2022,2,0.01881,0.00037,0.0,0.0,0.01917,0.10278,43639
14182,OSEBERG ØST,2022,3,0.03125,0.00059,0.0,0.0,0.03184,0.16405,43639
14183,OSEBERG ØST,2022,4,0.02344,0.00044,0.0,0.0,0.02389,0.14438,43639
14184,OSEBERG ØST,2022,5,0.0181,0.00034,0.0,0.0,0.01843,0.09089,43639
14185,OSEBERG ØST,2022,6,0.02034,0.00038,0.0,0.0,0.02072,0.11849,43639
14186,OSEBERG ØST,2022,7,0.01444,0.00028,0.0,0.0,0.01472,0.09844,43639
14187,OSEBERG ØST,2022,8,0.02287,0.00038,0.0,0.0,0.02325,0.11229,43639
14188,OSEBERG ØST,2022,9,0.00256,6e-05,0.0,0.0,0.00261,0.02206,43639
14189,OSEBERG ØST,2022,10,0.02098,0.0004,0.0,0.0,0.02138,0.11005,43639
14190,OSEBERG ØST,2022,11,0.02401,0.00047,0.0,0.0,0.02449,0.10202,43639
14191,OSEBERG ØST,2022,12,0.02523,0.00048,0.0,0.0,0.02572,0.1035,43639
14192,OSEBERG ØST,2023,1,0.02143,0.00042,0.0,0.0,0.02185,0.09839,43639
14193,OSEBERG ØST,2023,2,0.0174,0.00037,0.0,0.0,0.01777,0.08683,43639
14194,OSEBERG ØST,2023,3,0.02475,0.00047,0.0,0.0,0.02522,0.10716,43639
14195,OSEBERG ØST,2023,4,0.02158,0.00046,0.0,0.0,0.02204,0.12417,43639
14196,OSEBERG ØST,2023,5,0.02716,0.00051,0.0,0.0,0.02767,0.10875,43639
14197,OSEBERG ØST,2023,6,0.00068,1e-05,0.0,0.0,0.00069,0.00231,43639
14198,OSEBERG ØST,2023,7,0.03864,0.00074,0.0,0.0,0.03937,0.13426,43639
14199,OSEBERG ØST,2023,8,0.04275,0.00086,0.0,0.0,0.04361,0.1737,43639
14200,OSEBERG ØST,2023,9,0.04262,0.00084,0.0,0.0,0.04346,0.17297,43639
14201,OSEBERG ØST,2023,10,0.03203,0.00063,0.0,0.0,0.03266,0.13289,43639
14202,OSEBERG ØST,2023,11,0.03864,0.00073,0.0,0.0,0.03937,0.15495,43639
14203,OSEBERG ØST,2023,12,0.02805,0.00053,0.0,0.0,0.02858,0.15763,43639
14204,OSEBERG ØST,2024,1,-0.00648,0.00055,0.0,0.0,-0.00593,0.15352,43639
14205,OSELVAR,2012,4,0.01969,0.0,0.0009,0.0,0.0206,0.00017,5506919
14206,OSELVAR,2012,5,0.0301,0.0,0.00141,0.0,0.03151,0.00034,5506919
14207,OSELVAR,2012,6,0.01119,0.0,0.00054,0.0,0.01173,0.00015,5506919
14208,OSELVAR,2012,7,0.02878,0.0,0.0013,0.0,0.03008,0.00054,5506919
14209,OSELVAR,2012,8,0.02439,0.0,0.0011,0.0,0.02549,0.00209,5506919
14210,OSELVAR,2012,9,0.0094,0.0,0.00047,0.0,0.00987,0.00039,5506919
14211,OSELVAR,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14212,OSELVAR,2012,11,0.0058,0.0,0.00027,0.0,0.00606,8e-05,5506919
14213,OSELVAR,2012,12,0.02203,0.0,0.00108,0.0,0.0231,0.00031,5506919
14214,OSELVAR,2013,1,0.01999,0.0,0.00094,0.0,0.02093,0.00037,5506919
14215,OSELVAR,2013,2,0.01869,0.0,0.00092,0.0,0.01961,0.00034,5506919
14216,OSELVAR,2013,3,0.01809,0.0,0.00088,0.0,0.01896,0.00052,5506919
14217,OSELVAR,2013,4,0.01553,0.0,0.00076,0.0,0.01629,0.00033,5506919
14218,OSELVAR,2013,5,0.01012,0.0,0.00045,0.0,0.01057,0.00022,5506919
14219,OSELVAR,2013,6,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14220,OSELVAR,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14221,OSELVAR,2013,8,0.00547,0.0,0.00026,0.0,0.00572,7e-05,5506919
14222,OSELVAR,2013,9,0.00875,0.0,0.00044,0.0,0.00919,0.00011,5506919
14223,OSELVAR,2013,10,0.02249,0.0,0.00109,0.0,0.02358,0.00048,5506919
14224,OSELVAR,2013,11,0.0154,0.0,0.00073,0.0,0.01613,0.00037,5506919
14225,OSELVAR,2013,12,0.01525,0.0,0.00075,0.0,0.01599,0.00047,5506919
14226,OSELVAR,2014,1,0.01281,0.0,0.00056,0.0,0.01337,0.00041,5506919
14227,OSELVAR,2014,2,0.00781,0.0,0.00038,0.0,0.0082,0.00025,5506919
14228,OSELVAR,2014,3,0.01345,0.0,0.00075,0.0,0.0142,0.0005,5506919
14229,OSELVAR,2014,4,0.0101,0.0,0.00052,0.0,0.01061,0.00038,5506919
14230,OSELVAR,2014,5,0.01048,0.0,0.00056,0.0,0.01104,0.00044,5506919
14231,OSELVAR,2014,6,0.01186,0.0,0.00065,0.0,0.01251,0.00049,5506919
14232,OSELVAR,2014,7,0.01136,0.0,0.00061,0.0,0.01197,0.00048,5506919
14233,OSELVAR,2014,8,0.0105,0.0,0.00059,0.0,0.01109,0.00043,5506919
14234,OSELVAR,2014,9,0.00839,0.0,0.00046,0.0,0.00885,0.00028,5506919
14235,OSELVAR,2014,10,0.01048,0.0,0.00071,0.0,0.01119,0.00046,5506919
14236,OSELVAR,2014,11,0.00903,0.0,0.00062,0.0,0.00965,0.0004,5506919
14237,OSELVAR,2014,12,0.00964,0.0,0.00068,0.0,0.01032,0.00046,5506919
14238,OSELVAR,2015,1,0.00878,0.0,0.00058,0.0,0.00935,0.00045,5506919
14239,OSELVAR,2015,2,0.00827,0.0,0.00052,0.0,0.00879,0.0004,5506919
14240,OSELVAR,2015,3,0.00879,0.0,0.00058,0.0,0.00937,0.00044,5506919
14241,OSELVAR,2015,4,0.00796,0.0,0.00052,0.0,0.00848,0.00037,5506919
14242,OSELVAR,2015,5,0.00834,0.0,0.00058,0.0,0.00892,0.00051,5506919
14243,OSELVAR,2015,6,0.00755,0.0,0.00055,0.0,0.0081,0.00045,5506919
14244,OSELVAR,2015,7,0.00066,0.0,4e-05,0.0,0.0007,4e-05,5506919
14245,OSELVAR,2015,8,0.00887,0.0,0.00058,0.0,0.00946,0.00042,5506919
14246,OSELVAR,2015,9,0.00834,0.0,0.0006,0.0,0.00894,0.00042,5506919
14247,OSELVAR,2015,10,0.00645,0.0,0.00039,0.0,0.00685,0.00039,5506919
14248,OSELVAR,2015,11,0.00798,0.0,0.00053,0.0,0.00851,0.00046,5506919
14249,OSELVAR,2015,12,0.00782,0.0,0.00055,0.0,0.00837,0.00048,5506919
14250,OSELVAR,2016,1,0.00761,0.0,0.00052,0.0,0.00812,0.00049,5506919
14251,OSELVAR,2016,2,0.00551,0.0,0.00038,0.0,0.0059,0.00032,5506919
14252,OSELVAR,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14253,OSELVAR,2016,4,0.00962,0.0,0.00062,0.0,0.01025,0.00052,5506919
14254,OSELVAR,2016,5,0.00764,0.0,0.00054,0.0,0.00818,0.00051,5506919
14255,OSELVAR,2016,6,0.00024,0.0,1e-05,0.0,0.00024,2e-05,5506919
14256,OSELVAR,2016,7,0.00951,0.0,0.00053,0.0,0.01003,0.00059,5506919
14257,OSELVAR,2016,8,0.00781,0.0,0.00054,0.0,0.00835,0.00051,5506919
14258,OSELVAR,2016,9,0.00703,0.0,0.00044,0.0,0.00747,0.00045,5506919
14259,OSELVAR,2016,10,0.0067,0.0,0.00042,0.0,0.00712,0.00044,5506919
14260,OSELVAR,2016,11,0.00588,0.0,0.00036,0.0,0.00624,0.0005,5506919
14261,OSELVAR,2016,12,0.00685,0.0,0.00042,0.0,0.00727,0.00042,5506919
14262,OSELVAR,2017,1,0.00684,0.0,0.00047,0.0,0.00732,0.00049,5506919
14263,OSELVAR,2017,2,0.00572,0.0,0.00037,0.0,0.00609,0.00039,5506919
14264,OSELVAR,2017,3,0.00641,0.0,0.00046,0.0,0.00687,0.00044,5506919
14265,OSELVAR,2017,4,0.006,0.0,0.00042,0.0,0.00642,0.00047,5506919
14266,OSELVAR,2017,5,0.00578,0.0,0.00031,0.0,0.00609,0.00045,5506919
14267,OSELVAR,2017,6,0.00612,0.0,0.00042,0.0,0.00653,0.00048,5506919
14268,OSELVAR,2017,7,0.00599,0.0,0.00041,0.0,0.0064,0.00045,5506919
14269,OSELVAR,2017,8,0.00594,0.0,0.00042,0.0,0.00636,0.0005,5506919
14270,OSELVAR,2017,9,0.00563,0.0,0.00042,0.0,0.00605,0.00047,5506919
14271,OSELVAR,2017,10,0.00505,0.0,0.00028,0.0,0.00533,0.00037,5506919
14272,OSELVAR,2017,11,0.00493,0.0,0.00028,0.0,0.00521,0.00036,5506919
14273,OSELVAR,2017,12,0.00568,0.0,0.00033,0.0,0.00601,0.00052,5506919
14274,OSELVAR,2018,1,0.00549,0.0,0.00036,0.0,0.00585,0.00047,5506919
14275,OSELVAR,2018,2,0.00455,0.0,0.00028,0.0,0.00483,0.00038,5506919
14276,OSELVAR,2018,3,0.00549,0.0,0.00031,0.0,0.0058,0.00048,5506919
14277,OSELVAR,2018,4,0.00014,0.0,0.0,0.0,0.00014,0.00041,5506919
14278,OSELVAR,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14279,OSELVAR,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14280,OSELVAR,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14281,OSELVAR,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14282,OSELVAR,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14283,OSELVAR,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14284,OSELVAR,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14285,OSELVAR,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14286,OSELVAR,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14287,OSELVAR,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,5506919
14288,REV,2009,1,0.00266,0.00928,0.0,0.0,0.01194,0.0,4467554
14289,REV,2009,2,0.02081,0.04596,0.0,0.0,0.06677,0.0,4467554
14290,REV,2009,3,0.02302,0.06151,0.0,0.0,0.08453,0.0,4467554
14291,REV,2009,4,0.01308,0.02421,0.0,0.0,0.03729,0.0,4467554
14292,REV,2009,5,0.01529,0.04232,0.0,0.0,0.05761,0.0,4467554
14293,REV,2009,6,0.0178,0.04628,0.0,0.0,0.06408,0.0,4467554
14294,REV,2009,7,0.01074,0.02522,0.0,0.0,0.03596,0.0,4467554
14295,REV,2009,8,0.00168,0.01615,0.0,0.0,0.01783,0.0,4467554
14296,REV,2009,9,0.03085,0.07736,0.0,0.0,0.10821,0.0,4467554
14297,REV,2009,10,0.02655,0.06346,0.0,0.0,0.09001,0.0,4467554
14298,REV,2009,11,0.03997,0.10659,0.0,0.0,0.14656,0.0,4467554
14299,REV,2009,12,0.03792,0.11017,0.0,0.0,0.14809,0.0,4467554
14300,REV,2010,1,0.02372,0.10248,0.0,0.0,0.1262,0.0,4467554
14301,REV,2010,2,0.02779,0.09343,0.0,0.0,0.12122,0.0,4467554
14302,REV,2010,3,0.03101,0.09642,0.0,0.0,0.12743,0.0,4467554
14303,REV,2010,4,0.03033,0.11111,0.0,0.0,0.14144,0.0,4467554
14304,REV,2010,5,0.0292,0.10836,0.0,0.0,0.13757,0.0,4467554
14305,REV,2010,6,0.00473,0.0,0.0,0.0,0.00473,0.0,4467554
14306,REV,2010,7,0.01795,0.09301,0.0,0.0,0.11096,0.0,4467554
14307,REV,2010,8,0.02898,0.10142,0.0,0.0,0.1304,0.0,4467554
14308,REV,2010,9,0.02242,0.10085,0.0,0.0,0.12327,0.0,4467554
14309,REV,2010,10,0.02898,0.11596,0.01006,0.01015,0.16515,0.0,4467554
14310,REV,2010,11,0.02562,0.10361,0.005,0.00704,0.14128,0.0,4467554
14311,REV,2010,12,0.02075,0.10199,0.00394,0.00734,0.13402,0.0,4467554
14312,REV,2011,1,0.01474,0.07524,0.00582,0.00356,0.09935,0.00217,4467554
14313,REV,2011,2,0.01145,0.05889,0.0,0.00134,0.07168,0.0008,4467554
14314,REV,2011,3,0.01095,0.06627,0.00608,0.00253,0.08583,0.00093,4467554
14315,REV,2011,4,0.00884,0.05387,0.00476,0.00253,0.07,0.0007,4467554
14316,REV,2011,5,0.00884,0.04598,0.00369,0.00209,0.0606,0.00052,4467554
14317,REV,2011,6,0.00634,0.03089,0.0,0.00166,0.03889,0.00039,4467554
14318,REV,2011,7,0.00014,0.0,0.0,0.0,0.00014,0.0,4467554
14319,REV,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14320,REV,2011,9,1e-05,0.00311,0.00022,0.0,0.00334,0.0,4467554
14321,REV,2011,10,0.00779,0.05212,0.00448,0.00147,0.06586,8e-05,4467554
14322,REV,2011,11,0.00831,0.04707,0.00408,0.00215,0.06161,0.00032,4467554
14323,REV,2011,12,0.00671,0.0471,0.00411,0.00224,0.06016,0.00025,4467554
14324,REV,2012,1,0.00687,0.03653,0.00325,0.00057,0.04722,0.00041,4467554
14325,REV,2012,2,0.00795,0.03581,0.00293,0.00158,0.04827,0.00045,4467554
14326,REV,2012,3,0.00601,0.03384,0.0,0.00168,0.04153,0.00037,4467554
14327,REV,2012,4,0.00702,0.03815,0.0031,0.00177,0.05002,0.00062,4467554
14328,REV,2012,5,0.00682,0.03049,0.00251,0.0013,0.04112,0.0012,4467554
14329,REV,2012,6,0.00259,0.01948,0.00156,0.00087,0.02449,0.00025,4467554
14330,REV,2012,7,0.00406,0.02477,0.00178,0.00097,0.03158,0.00069,4467554
14331,REV,2012,8,0.00352,0.01672,0.00118,0.00097,0.02239,0.00047,4467554
14332,REV,2012,9,0.00222,0.01226,0.00114,0.00049,0.01611,0.00069,4467554
14333,REV,2012,10,0.00271,0.01759,0.00158,0.00075,0.02263,0.00042,4467554
14334,REV,2012,11,0.0033,0.01573,0.00137,0.00068,0.02108,0.00068,4467554
14335,REV,2012,12,0.004,0.01484,0.00133,0.00063,0.02079,0.00108,4467554
14336,REV,2013,1,0.00515,0.01489,0.00102,0.00063,0.02169,0.00265,4467554
14337,REV,2013,2,0.00411,0.00767,0.00068,0.00036,0.01281,0.00358,4467554
14338,REV,2013,3,0.00399,0.00834,0.00261,0.00038,0.01531,0.00289,4467554
14339,REV,2013,4,0.00323,0.00504,0.00043,0.00026,0.00896,0.00209,4467554
14340,REV,2013,5,0.00192,0.00375,0.00034,0.00026,0.00627,0.00093,4467554
14341,REV,2013,6,0.00037,0.00188,0.00025,8e-05,0.00258,0.0,4467554
14342,REV,2013,7,0.00034,0.00107,0.00023,2e-05,0.00166,0.0,4467554
14343,REV,2013,8,4e-05,0.0,0.0,0.0,4e-05,0.0,4467554
14344,REV,2013,9,0.00032,0.00133,0.00015,6e-05,0.00186,0.0,4467554
14345,REV,2013,10,0.00145,0.00895,0.00103,0.0005,0.01193,0.0,4467554
14346,REV,2013,11,0.00173,0.00328,0.00039,0.00011,0.00551,0.0,4467554
14347,REV,2013,12,0.00201,0.00667,0.00068,0.00019,0.00955,0.0,4467554
14348,REV,2014,1,0.00786,0.0087,0.00092,0.00025,0.01773,0.00267,4467554
14349,REV,2014,2,0.00187,0.00531,0.00064,0.00024,0.00806,0.0,4467554
14350,REV,2014,3,0.00154,0.00686,0.00086,0.00025,0.00951,0.0,4467554
14351,REV,2014,4,0.00136,0.00813,0.00102,0.00031,0.01082,0.0,4467554
14352,REV,2014,5,0.00309,0.00221,0.00023,8e-05,0.0056,0.00362,4467554
14353,REV,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14354,REV,2014,7,0.00403,0.00224,0.00023,6e-05,0.00656,0.00234,4467554
14355,REV,2014,8,0.00051,0.00241,0.00023,0.0001,0.00325,0.00048,4467554
14356,REV,2014,9,0.00057,2e-05,0.0,0.0,0.0006,0.0,4467554
14357,REV,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14358,REV,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14359,REV,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14360,REV,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14361,REV,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14362,REV,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14363,REV,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14364,REV,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14365,REV,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14366,REV,2015,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14367,REV,2015,8,0.00668,0.01462,0.00178,0.00054,0.02362,0.00102,4467554
14368,REV,2015,9,0.00391,0.00182,0.00022,7e-05,0.00601,0.00147,4467554
14369,REV,2015,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14370,REV,2015,11,0.00286,0.0018,0.0002,8e-05,0.00494,0.002,4467554
14371,REV,2015,12,0.00047,0.00015,1e-05,1e-05,0.00063,0.00042,4467554
14372,REV,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14373,REV,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14374,REV,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14375,REV,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14376,REV,2016,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14377,REV,2016,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14378,REV,2016,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14379,REV,2016,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14380,REV,2016,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14381,REV,2016,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14382,REV,2016,11,0.00504,0.00622,0.00077,0.00034,0.01237,0.00276,4467554
14383,REV,2016,12,0.0,2e-05,0.0008,0.0,0.00082,0.0,4467554
14384,REV,2017,1,0.00197,0.00346,0.00044,0.00018,0.00605,0.00117,4467554
14385,REV,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14386,REV,2017,3,0.00084,0.00179,0.00024,5e-05,0.00292,0.00031,4467554
14387,REV,2017,4,0.00076,0.00069,9e-05,3e-05,0.00157,0.00051,4467554
14388,REV,2017,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14389,REV,2017,6,0.0,0.00359,0.0,0.00013,0.00373,0.00077,4467554
14390,REV,2017,7,0.00277,0.00344,0.0005,0.00016,0.00687,0.00095,4467554
14391,REV,2017,8,0.00099,0.00289,0.00064,5e-05,0.00457,0.00046,4467554
14392,REV,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14393,REV,2017,10,0.00108,0.00141,1e-05,6e-05,0.00256,0.00067,4467554
14394,REV,2017,11,0.0,0.0,1e-05,0.0,1e-05,0.0,4467554
14395,REV,2017,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14396,REV,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14397,REV,2018,2,0.00016,0.00051,0.0,2e-05,0.00069,0.00082,4467554
14398,REV,2018,3,0.00222,0.00336,0.00037,0.00014,0.00609,0.00123,4467554
14399,REV,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14400,REV,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14401,REV,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14402,REV,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14403,REV,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14404,REV,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14405,REV,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14406,REV,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14407,REV,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14408,REV,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14409,REV,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14410,REV,2019,3,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14411,REV,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14412,REV,2019,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14413,REV,2019,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14414,REV,2019,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14415,REV,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14416,REV,2019,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14417,REV,2019,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14418,REV,2019,11,0.00052,0.00214,0.00011,9e-05,0.00287,0.0001,4467554
14419,REV,2019,12,0.00162,0.00512,0.00023,0.00023,0.0072,0.00044,4467554
14420,REV,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14421,REV,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14422,REV,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14423,REV,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14424,REV,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14425,REV,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14426,REV,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14427,REV,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14428,REV,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14429,REV,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14430,REV,2020,11,0.00187,0.00538,0.00026,0.00024,0.00774,0.00105,4467554
14431,REV,2020,12,0.00018,0.00029,2e-05,2e-05,0.0005,9e-05,4467554
14432,REV,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14433,REV,2021,2,0.00034,0.00123,4e-05,4e-05,0.00165,0.00011,4467554
14434,REV,2021,3,0.00147,0.00294,0.00014,0.00013,0.00468,0.00085,4467554
14435,REV,2021,4,0.00126,0.00141,0.0001,0.00013,0.00289,0.00062,4467554
14436,REV,2021,5,0.00028,0.00017,1e-05,1e-05,0.00048,0.0,4467554
14437,REV,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14438,REV,2021,7,0.00098,0.00151,2e-05,0.0,0.00251,1e-05,4467554
14439,REV,2021,8,0.00079,0.00086,2e-05,2e-05,0.00169,1e-05,4467554
14440,REV,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14441,REV,2021,10,0.0009,0.00083,1e-05,1e-05,0.00175,1e-05,4467554
14442,REV,2021,11,0.00042,0.00038,2e-05,2e-05,0.00084,0.0001,4467554
14443,REV,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14444,REV,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14445,REV,2022,2,0.0006,0.00065,1e-05,2e-05,0.00127,3e-05,4467554
14446,REV,2022,3,0.00023,0.00022,1e-05,0.0,0.00046,1e-05,4467554
14447,REV,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14448,REV,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14449,REV,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14450,REV,2022,7,0.00218,0.00161,4e-05,4e-05,0.00387,7e-05,4467554
14451,REV,2022,8,0.0,0.0,0.0,0.0,1e-05,0.0,4467554
14452,REV,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14453,REV,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14454,REV,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14455,REV,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14456,REV,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14457,REV,2023,2,0.00013,0.0004,2e-05,0.0,0.00054,0.00021,4467554
14458,REV,2023,3,0.00072,0.00136,9e-05,5e-05,0.00222,0.00092,4467554
14459,REV,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14460,REV,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14461,REV,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14462,REV,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14463,REV,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14464,REV,2023,9,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14465,REV,2023,10,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14466,REV,2023,11,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14467,REV,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14468,REV,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,4467554
14469,RINGHORNE ØST,2006,3,0.02442,0.00087,0.0,0.0,0.02529,5e-05,3505505
14470,RINGHORNE ØST,2006,4,0.07546,0.00305,0.0,0.0,0.07851,0.00342,3505505
14471,RINGHORNE ØST,2006,5,0.09125,0.00358,0.0,0.0,0.09482,0.00353,3505505
14472,RINGHORNE ØST,2006,6,0.09417,0.00263,0.0,0.0,0.0968,0.009,3505505
14473,RINGHORNE ØST,2006,7,0.07975,0.00233,0.0,0.0,0.08208,0.00156,3505505
14474,RINGHORNE ØST,2006,8,0.10757,0.004,0.0,0.0,0.11157,0.00288,3505505
14475,RINGHORNE ØST,2006,9,0.09926,0.0038,0.0,0.0,0.10305,0.00329,3505505
14476,RINGHORNE ØST,2006,10,0.10814,0.00427,0.0,0.0,0.11241,0.00479,3505505
14477,RINGHORNE ØST,2006,11,0.11934,0.00381,0.0,0.0,0.12315,0.00276,3505505
