,prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
15935,SLEIPNER VEST,2006,8,0.0,0.0,0.08537,0.15162,0.23699,0.01946,43457
15936,SLEIPNER VEST,2006,9,0.0,0.0,0.08374,0.1443,0.22805,0.01633,43457
15937,SLEIPNER VEST,2006,10,0.0,0.0,0.0772,0.12985,0.20705,0.01519,43457
15938,SLEIPNER VEST,2006,11,0.0,0.0,0.06225,0.10262,0.16486,0.01494,43457
15939,SLEIPNER VEST,2006,12,0.0,0.0,0.08774,0.14586,0.2336,0.02048,43457
15940,SLEIPNER VEST,2007,1,0.0,0.0,0.0788,0.13831,0.21711,0.01862,43457
15941,SLEIPNER VEST,2007,2,0.0,0.0,0.06748,0.12049,0.18797,0.0179,43457
15942,SLEIPNER VEST,2007,3,0.0,0.0,0.07942,0.14436,0.22378,0.01906,43457
15943,SLEIPNER VEST,2007,4,0.0,0.0,0.07941,0.14182,0.22123,0.01854,43457
15944,SLEIPNER VEST,2007,5,0.0,0.0,0.07446,0.13987,0.21433,0.01766,43457
15945,SLEIPNER VEST,2007,6,0.0,0.0,0.0722,0.13589,0.20809,0.01803,43457
15946,SLEIPNER VEST,2007,7,0.0,0.0,0.05998,0.1147,0.17468,0.01576,43457
15947,SLEIPNER VEST,2007,8,0.0,0.0,0.07601,0.13778,0.2138,0.01845,43457
15948,SLEIPNER VEST,2007,9,0.0,0.0,0.06359,0.11491,0.1785,0.01577,43457
15949,SLEIPNER VEST,2007,10,0.0,0.0,0.07756,0.1379,0.21546,0.01837,43457
15950,SLEIPNER VEST,2007,11,0.0,0.0,0.07551,0.13805,0.21357,0.01814,43457
15951,SLEIPNER VEST,2007,12,0.0,0.0,0.07425,0.13458,0.20883,0.01834,43457
15952,SLEIPNER VEST,2008,1,0.0,0.0,0.06638,0.1245,0.19087,0.01673,43457
15953,SLEIPNER VEST,2008,2,0.0,0.0,0.06778,0.12194,0.18973,0.01705,43457
15954,SLEIPNER VEST,2008,3,0.0,0.0,0.07193,0.12454,0.19648,0.01051,43457
15955,SLEIPNER VEST,2008,4,0.0,0.0,0.06699,0.12564,0.19263,0.01185,43457
15956,SLEIPNER VEST,2008,5,0.0,0.0,0.06952,0.1212,0.19071,0.00976,43457
15957,SLEIPNER VEST,2008,6,0.0,0.0,0.05224,0.09994,0.15218,0.00774,43457
15958,SLEIPNER VEST,2008,7,0.0,0.0,0.06542,0.12499,0.19041,0.00928,43457
15959,SLEIPNER VEST,2008,8,0.0,0.0,0.04919,0.08263,0.13181,0.00895,43457
15960,SLEIPNER VEST,2008,9,0.0,0.0,0.01194,0.02939,0.04133,0.00144,43457
15961,SLEIPNER VEST,2008,10,0.0,0.0,0.05282,0.09021,0.14302,0.00857,43457
15962,SLEIPNER VEST,2008,11,0.0,0.0,0.06789,0.11411,0.18201,0.01247,43457
15963,SLEIPNER VEST,2008,12,0.0,0.0,0.06913,0.1082,0.17732,0.01239,43457
15964,SLEIPNER VEST,2009,1,0.0,0.0,0.07013,0.10845,0.17859,0.01317,43457
15965,SLEIPNER VEST,2009,2,0.0,0.0,0.06648,0.10204,0.16852,0.01348,43457
15966,SLEIPNER VEST,2009,3,0.0,0.0,0.07993,0.11197,0.19189,0.00977,43457
15967,SLEIPNER VEST,2009,4,0.0,0.0,0.07041,0.10318,0.17359,0.009,43457
15968,SLEIPNER VEST,2009,5,0.0,0.0,0.0775,0.11233,0.18982,0.01002,43457
15969,SLEIPNER VEST,2009,6,0.0,0.0,0.0697,0.10172,0.17142,0.009,43457
15970,SLEIPNER VEST,2009,7,0.0,0.0,0.05906,0.09715,0.15621,0.00871,43457
15971,SLEIPNER VEST,2009,8,0.0,0.0,0.0752,0.11122,0.18642,0.01032,43457
15972,SLEIPNER VEST,2009,9,0.0,0.0,0.05645,0.08137,0.13781,0.00807,43457
15973,SLEIPNER VEST,2009,10,0.0,0.0,0.07677,0.11271,0.18948,0.01102,43457
15974,SLEIPNER VEST,2009,11,0.0,0.0,0.07193,0.10196,0.17389,0.0097,43457
15975,SLEIPNER VEST,2009,12,0.0,0.0,0.06806,0.09731,0.16537,0.00943,43457
15976,SLEIPNER VEST,2010,1,0.0,0.0,0.05581,0.08213,0.13794,0.0087,43457
15977,SLEIPNER VEST,2010,2,0.0,0.0,0.04926,0.0711,0.12036,0.00809,43457
15978,SLEIPNER VEST,2010,3,0.0,0.0,0.07146,0.10403,0.17549,0.01115,43457
15979,SLEIPNER VEST,2010,4,0.0,0.0,0.07181,0.09967,0.17147,0.01074,43457
15980,SLEIPNER VEST,2010,5,0.0,0.0,0.06954,0.09628,0.16582,0.01057,43457
15981,SLEIPNER VEST,2010,6,0.0,0.0,0.07695,0.09981,0.17676,0.01146,43457
15982,SLEIPNER VEST,2010,7,0.0,0.0,0.07718,0.10161,0.17878,0.01213,43457
15983,SLEIPNER VEST,2010,8,0.0,0.0,0.03702,0.05184,0.08885,0.00614,43457
15984,SLEIPNER VEST,2010,9,0.0,0.0,0.04211,0.05614,0.09825,0.00611,43457
15985,SLEIPNER VEST,2010,10,0.0,0.0,0.07557,0.09727,0.17284,0.01158,43457
15986,SLEIPNER VEST,2010,11,0.0,0.0,0.06951,0.09758,0.16709,0.01071,43457
15987,SLEIPNER VEST,2010,12,0.0,0.0,0.06777,0.08938,0.15716,0.00668,43457
15988,SLEIPNER VEST,2011,1,0.0,0.0,0.06603,0.08581,0.15184,0.00977,43457
15989,SLEIPNER VEST,2011,2,0.0,0.0,0.06558,0.08247,0.14805,0.01127,43457
15990,SLEIPNER VEST,2011,3,0.0,0.0,0.07461,0.09611,0.17072,0.01052,43457
15991,SLEIPNER VEST,2011,4,0.0,0.0,0.08389,0.12396,0.20784,0.01007,43457
15992,SLEIPNER VEST,2011,5,0.0,0.0,0.08633,0.13394,0.22027,0.01107,43457
15993,SLEIPNER VEST,2011,6,0.0,0.0,0.08217,0.13447,0.21663,0.02033,43457
15994,SLEIPNER VEST,2011,7,0.0,0.0,0.09083,0.14278,0.23361,0.0127,43457
15995,SLEIPNER VEST,2011,8,0.0,0.0,0.08977,0.14084,0.23061,0.01229,43457
15996,SLEIPNER VEST,2011,9,0.0,0.0,0.07125,0.10895,0.1802,0.0095,43457
15997,SLEIPNER VEST,2011,10,0.0,0.0,0.09136,0.13997,0.23133,0.01219,43457
15998,SLEIPNER VEST,2011,11,0.0,0.0,0.08449,0.134,0.21849,0.0107,43457
15999,SLEIPNER VEST,2011,12,0.0,0.0,0.08386,0.13213,0.21598,0.01167,43457
16000,SLEIPNER VEST,2012,1,0.0,0.0,0.08307,0.13008,0.21315,0.01189,43457
16001,SLEIPNER VEST,2012,2,0.0,0.0,0.07935,0.11995,0.1993,0.01098,43457
16002,SLEIPNER VEST,2012,3,0.0,0.0,0.07608,0.11847,0.19456,0.01142,43457
16003,SLEIPNER VEST,2012,4,0.0,0.0,0.08348,0.13359,0.21707,0.01252,43457
16004,SLEIPNER VEST,2012,5,0.0,0.0,0.08077,0.1279,0.20867,0.01191,43457
16005,SLEIPNER VEST,2012,6,0.0,0.0,0.07613,0.11845,0.19458,0.01306,43457
16006,SLEIPNER VEST,2012,7,0.0,0.0,0.08366,0.1217,0.20537,0.02222,43457
16007,SLEIPNER VEST,2012,8,0.0,0.0,0.04136,0.0631,0.10446,0.0141,43457
16008,SLEIPNER VEST,2012,9,0.0,0.0,0.05091,0.0725,0.1234,0.0185,43457
16009,SLEIPNER VEST,2012,10,0.0,0.0,0.07722,0.11304,0.19027,0.02992,43457
16010,SLEIPNER VEST,2012,11,0.0,0.0,0.07762,0.10531,0.18293,0.03075,43457
16011,SLEIPNER VEST,2012,12,0.0,0.0,0.07778,0.10593,0.18371,0.03229,43457
16012,SLEIPNER VEST,2013,1,0.0,0.0,0.06554,0.09331,0.15885,0.02784,43457
16013,SLEIPNER VEST,2013,2,0.0,0.0,0.06638,0.09204,0.15843,0.0292,43457
16014,SLEIPNER VEST,2013,3,0.0,0.0,0.07133,0.10479,0.17612,0.03188,43457
16015,SLEIPNER VEST,2013,4,0.0,0.0,0.06348,0.10156,0.16504,0.03049,43457
16016,SLEIPNER VEST,2013,5,0.0,0.0,0.06417,0.09157,0.15574,0.02514,43457
16017,SLEIPNER VEST,2013,6,0.0,0.0,0.06391,0.08668,0.15059,0.01127,43457
16018,SLEIPNER VEST,2013,7,0.0,0.0,0.06595,0.08767,0.15362,0.01092,43457
16019,SLEIPNER VEST,2013,8,0.0,0.0,0.05435,0.07287,0.12722,0.00952,43457
16020,SLEIPNER VEST,2013,9,0.0,0.0,0.05041,0.07376,0.12417,0.00919,43457
16021,SLEIPNER VEST,2013,10,0.0,0.0,0.06889,0.08768,0.15657,0.01151,43457
16022,SLEIPNER VEST,2013,11,0.0,0.0,0.06238,0.08228,0.14465,0.01067,43457
16023,SLEIPNER VEST,2013,12,0.0,0.0,0.06238,0.08218,0.14456,0.01101,43457
16024,SLEIPNER VEST,2014,1,0.0,0.0,0.04768,0.06869,0.11637,0.00976,43457
16025,SLEIPNER VEST,2014,2,0.0,0.0,0.05387,0.07172,0.12559,0.01217,43457
16026,SLEIPNER VEST,2014,3,0.0,0.0,0.06122,0.07963,0.14085,0.01568,43457
16027,SLEIPNER VEST,2014,4,0.07767,0.36061,0.0536,0.0,0.49188,0.01563,43457
16028,SLEIPNER VEST,2014,5,0.07127,0.33467,0.04433,0.0,0.45027,0.01347,43457
16029,SLEIPNER VEST,2014,6,0.06732,0.34143,0.04662,0.0,0.45536,0.01046,43457
16030,SLEIPNER VEST,2014,7,0.08495,0.40141,0.05408,0.0,0.54043,0.01631,43457
16031,SLEIPNER VEST,2014,8,0.03683,0.18477,0.02469,0.0,0.24629,0.00981,43457
16032,SLEIPNER VEST,2014,9,0.07087,0.34674,0.04518,0.0,0.46279,0.01372,43457
16033,SLEIPNER VEST,2014,10,0.08291,0.41335,0.05454,0.0,0.55079,0.02322,43457
16034,SLEIPNER VEST,2014,11,0.07717,0.39288,0.05221,0.0,0.52226,0.02426,43457
16035,SLEIPNER VEST,2014,12,0.08099,0.39292,0.0482,0.0,0.52211,0.02648,43457
16036,SLEIPNER VEST,2015,1,0.07096,0.3711,0.05087,0.0,0.49293,0.02574,43457
16037,SLEIPNER VEST,2015,2,0.06063,0.2993,0.03318,0.0,0.39312,0.02426,43457
16038,SLEIPNER VEST,2015,3,0.06872,0.38362,0.06006,0.0,0.51241,0.03189,43457
16039,SLEIPNER VEST,2015,4,0.075,0.36742,0.04964,0.0,0.49205,0.03111,43457
16040,SLEIPNER VEST,2015,5,0.05831,0.34573,0.04889,0.0,0.45292,0.0211,43457
16041,SLEIPNER VEST,2015,6,0.07272,0.35097,0.04667,0.0,0.47037,0.03107,43457
16042,SLEIPNER VEST,2015,7,0.07127,0.34162,0.0427,0.0,0.45559,0.03313,43457
16043,SLEIPNER VEST,2015,8,0.05928,0.28282,0.03687,0.0,0.37897,0.02813,43457
16044,SLEIPNER VEST,2015,9,0.0666,0.3266,0.03646,0.0,0.42966,0.03199,43457
16045,SLEIPNER VEST,2015,10,0.07564,0.34973,0.03984,0.0,0.46521,0.03549,43457
16046,SLEIPNER VEST,2015,11,0.07296,0.3307,0.04011,0.0,0.44376,0.0349,43457
16047,SLEIPNER VEST,2015,12,0.0735,0.32827,0.0411,0.0,0.44288,0.03597,43457
16048,SLEIPNER VEST,2016,1,0.07543,0.32837,0.04114,0.0,0.44495,0.03629,43457
16049,SLEIPNER VEST,2016,2,0.06368,0.29312,0.0359,0.0,0.3927,0.0336,43457
16050,SLEIPNER VEST,2016,3,0.07005,0.32089,0.0401,0.0,0.43105,0.03951,43457
16051,SLEIPNER VEST,2016,4,0.06149,0.29071,0.03469,0.0,0.38689,0.03631,43457
16052,SLEIPNER VEST,2016,5,0.06279,0.30956,0.03394,0.0,0.40629,0.04031,43457
16053,SLEIPNER VEST,2016,6,0.05843,0.30068,0.03225,0.0,0.39136,0.03478,43457
16054,SLEIPNER VEST,2016,7,0.0722,0.34747,0.03564,0.0,0.45531,0.01042,43457
16055,SLEIPNER VEST,2016,8,0.06005,0.27976,0.02636,0.0,0.36617,0.00864,43457
16056,SLEIPNER VEST,2016,9,0.03505,0.16179,0.0147,0.0,0.21154,0.00496,43457
16057,SLEIPNER VEST,2016,10,0.07288,0.33943,0.03319,0.0,0.4455,0.01128,43457
16058,SLEIPNER VEST,2016,11,0.06924,0.31683,0.02991,0.0,0.41598,0.01182,43457
16059,SLEIPNER VEST,2016,12,0.0687,0.3316,0.03174,0.0,0.43204,0.01324,43457
16060,SLEIPNER VEST,2017,1,0.06969,0.31923,0.02698,0.0,0.41589,0.01347,43457
16061,SLEIPNER VEST,2017,2,0.06467,0.29642,0.02793,0.0,0.38902,0.01441,43457
16062,SLEIPNER VEST,2017,3,0.05282,0.23747,0.02402,0.0,0.31431,0.0106,43457
16063,SLEIPNER VEST,2017,4,0.06843,0.30914,0.03817,0.0,0.41573,0.01381,43457
16064,SLEIPNER VEST,2017,5,0.07009,0.32089,0.03718,0.0,0.42816,0.01461,43457
16065,SLEIPNER VEST,2017,6,0.04347,0.30419,0.03435,0.0,0.382,0.01433,43457
16066,SLEIPNER VEST,2017,7,0.06432,0.30956,0.03615,0.0,0.41003,0.01491,43457
16067,SLEIPNER VEST,2017,8,0.04663,0.22115,0.0253,0.0,0.29308,0.01063,43457
16068,SLEIPNER VEST,2017,9,0.06348,0.27988,0.03284,0.0,0.37619,0.01356,43457
16069,SLEIPNER VEST,2017,10,0.06659,0.29799,0.03617,0.0,0.40075,0.01515,43457
16070,SLEIPNER VEST,2017,11,0.06276,0.27518,0.0337,0.0,0.37164,0.01448,43457
16071,SLEIPNER VEST,2017,12,0.06334,0.27576,0.03444,0.0,0.37354,0.01477,43457
16072,SLEIPNER VEST,2018,1,0.05957,0.26928,0.03606,0.0,0.36491,0.01453,43457
16073,SLEIPNER VEST,2018,2,0.05819,0.26278,0.03611,0.0,0.35708,0.01367,43457
16074,SLEIPNER VEST,2018,3,0.0638,0.28387,0.03921,0.0,0.38688,0.01405,43457
16075,SLEIPNER VEST,2018,4,0.06642,0.30051,0.03849,0.0,0.40542,0.01453,43457
16076,SLEIPNER VEST,2018,5,0.07223,0.32495,0.04684,0.0,0.44403,0.01563,43457
16077,SLEIPNER VEST,2018,6,0.06778,0.3108,0.04358,0.0,0.42217,0.016,43457
16078,SLEIPNER VEST,2018,7,0.06973,0.31732,0.04498,0.0,0.43203,0.01713,43457
16079,SLEIPNER VEST,2018,8,0.06515,0.30073,0.0416,0.0,0.40748,0.01717,43457
16080,SLEIPNER VEST,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,43457
16081,SLEIPNER VEST,2018,10,0.0653,0.29969,0.04007,0.0,0.40507,0.01657,43457
16082,SLEIPNER VEST,2018,11,0.05966,0.29142,0.04028,0.0,0.39136,0.01839,43457
16083,SLEIPNER VEST,2018,12,0.03972,0.19746,0.02551,0.0,0.26268,0.01511,43457
16084,SLEIPNER VEST,2019,1,0.05668,0.29085,0.03801,0.0,0.38553,0.02943,43457
16085,SLEIPNER VEST,2019,2,0.0448,0.24517,0.03107,0.0,0.32104,0.01843,43457
16086,SLEIPNER VEST,2019,3,0.0366,0.21594,0.02782,0.0,0.28036,0.008,43457
16087,SLEIPNER VEST,2019,4,0.04803,0.26437,0.03472,0.0,0.34712,0.00994,43457
16088,SLEIPNER VEST,2019,5,0.04937,0.26747,0.03494,0.0,0.35179,0.01029,43457
16089,SLEIPNER VEST,2019,6,0.04147,0.24011,0.03319,0.0,0.31477,0.00989,43457
16090,SLEIPNER VEST,2019,7,0.04468,0.24816,0.03336,0.0,0.3262,0.0102,43457
16091,SLEIPNER VEST,2019,8,0.04341,0.24723,0.03356,0.0,0.3242,0.01087,43457
16092,SLEIPNER VEST,2019,9,0.03721,0.16154,0.02658,0.0,0.22532,0.0082,43457
16093,SLEIPNER VEST,2019,10,0.0454,0.20917,0.03376,0.0,0.28832,0.01053,43457
16094,SLEIPNER VEST,2019,11,0.05506,0.21127,0.03454,0.0,0.30087,0.01021,43457
16095,SLEIPNER VEST,2019,12,0.0451,0.20974,0.03516,0.0,0.28999,0.01163,43457
16096,SLEIPNER VEST,2020,1,0.03814,0.20611,0.03399,0.0,0.27825,0.01254,43457
16097,SLEIPNER VEST,2020,2,0.03644,0.20527,0.03173,0.0,0.27344,0.01471,43457
16098,SLEIPNER VEST,2020,3,0.03079,0.19616,0.02984,0.0,0.25679,0.01336,43457
16099,SLEIPNER VEST,2020,4,0.02976,0.20622,0.02799,0.0,0.26396,0.01402,43457
16100,SLEIPNER VEST,2020,5,0.03534,0.20931,0.02853,0.0,0.27318,0.01522,43457
16101,SLEIPNER VEST,2020,6,0.03538,0.19288,0.02849,0.0,0.25676,0.01265,43457
16102,SLEIPNER VEST,2020,7,0.03877,0.20032,0.027,0.0,0.2661,0.01337,43457
16103,SLEIPNER VEST,2020,8,0.04133,0.19066,0.03241,0.0,0.2644,0.01263,43457
16104,SLEIPNER VEST,2020,9,0.02918,0.13674,0.02123,0.0,0.18715,0.00925,43457
16105,SLEIPNER VEST,2020,10,0.03873,0.18038,0.02416,0.0,0.24327,0.01237,43457
16106,SLEIPNER VEST,2020,11,0.03737,0.18581,0.02655,0.0,0.24972,0.012,43457
16107,SLEIPNER VEST,2020,12,0.03802,0.1846,0.02733,0.0,0.24994,0.01129,43457
16108,SLEIPNER VEST,2021,1,0.03626,0.18604,0.02775,0.0,0.25005,0.01235,43457
16109,SLEIPNER VEST,2021,2,0.02938,0.16409,0.02349,0.0,0.21696,0.01082,43457
16110,SLEIPNER VEST,2021,3,0.0176,0.12333,0.01642,0.0,0.15735,0.00692,43457
16111,SLEIPNER VEST,2021,4,0.03063,0.17834,0.0242,0.0,0.23316,0.01293,43457
16112,SLEIPNER VEST,2021,5,0.03256,0.18459,0.02609,0.0,0.24324,0.01375,43457
16113,SLEIPNER VEST,2021,6,0.0308,0.17656,0.0223,0.0,0.22965,0.01331,43457
16114,SLEIPNER VEST,2021,7,0.03203,0.17567,0.02393,0.0,0.23163,0.01299,43457
16115,SLEIPNER VEST,2021,8,0.02822,0.14614,0.0191,0.0,0.19347,0.0117,43457
16116,SLEIPNER VEST,2021,9,0.00122,0.00914,0.00081,0.0,0.01117,0.00029,43457
16117,SLEIPNER VEST,2021,10,0.02323,0.16311,0.00966,0.0,0.196,0.00572,43457
16118,SLEIPNER VEST,2021,11,0.02501,0.15861,0.00758,0.0,0.19119,0.00518,43457
16119,SLEIPNER VEST,2021,12,0.02376,0.15626,0.0081,0.0,0.18812,0.00596,43457
16120,SLEIPNER VEST,2022,1,0.02516,0.15345,0.00893,0.0,0.18754,0.00626,43457
16121,SLEIPNER VEST,2022,2,0.02259,0.13524,0.00723,0.0,0.16505,0.00554,43457
16122,SLEIPNER VEST,2022,3,0.01391,0.08708,0.00381,0.0,0.1048,0.00279,43457
16123,SLEIPNER VEST,2022,4,0.00874,0.05881,0.00234,0.0,0.06989,0.00173,43457
16124,SLEIPNER VEST,2022,5,0.01408,0.09732,0.00413,0.0,0.11553,0.0022,43457
16125,SLEIPNER VEST,2022,6,0.01542,0.09406,0.00428,0.0,0.11375,0.00168,43457
16126,SLEIPNER VEST,2022,7,0.01374,0.08254,0.00334,0.0,0.09962,0.00222,43457
16127,SLEIPNER VEST,2022,8,0.01381,0.0896,0.00357,0.0,0.10698,0.00312,43457
16128,SLEIPNER VEST,2022,9,0.00961,0.05854,0.00269,0.0,0.07084,0.00246,43457
16129,SLEIPNER VEST,2022,10,0.01312,0.08722,0.00358,0.0,0.10391,0.00321,43457
16130,SLEIPNER VEST,2022,11,0.02603,0.17208,0.00842,0.0,0.20654,0.00759,43457
16131,SLEIPNER VEST,2022,12,0.02878,0.19647,0.00922,0.0,0.23446,0.00777,43457
16132,SLEIPNER VEST,2023,1,0.02615,0.1932,0.00904,0.0,0.22839,0.00711,43457
16133,SLEIPNER VEST,2023,2,0.02481,0.1779,0.00819,0.0,0.2109,0.0068,43457
16134,SLEIPNER VEST,2023,3,0.02748,0.17316,0.00749,0.0,0.20813,0.00654,43457
16135,SLEIPNER VEST,2023,4,0.02801,0.16928,0.00834,0.0,0.20563,0.00657,43457
16136,SLEIPNER VEST,2023,5,0.02799,0.16143,0.00888,0.0,0.19831,0.00657,43457
16137,SLEIPNER VEST,2023,6,0.0253,0.15272,0.00767,0.0,0.18568,0.00594,43457
16138,SLEIPNER VEST,2023,7,0.02563,0.15769,0.00785,0.0,0.19116,0.00672,43457
16139,SLEIPNER VEST,2023,8,0.025,0.1587,0.00708,0.0,0.19078,0.00733,43457
16140,SLEIPNER VEST,2023,9,0.00851,0.05843,0.00274,0.0,0.06968,0.00286,43457
16141,SLEIPNER VEST,2023,10,0.02629,0.17167,0.00747,0.0,0.20542,0.00816,43457
16142,SLEIPNER VEST,2023,11,0.02543,0.16816,0.00761,0.0,0.2012,0.00752,43457
16143,SLEIPNER VEST,2023,12,0.02681,0.17042,0.00769,0.0,0.20492,0.0075,43457
16144,SLEIPNER VEST,2024,1,0.02614,0.16054,0.00679,0.0,0.19346,0.00664,43457
16145,SLEIPNER VEST,2024,2,0.02314,0.14749,0.007,0.0,0.17763,0.0058,43457
16146,SLEIPNER VEST,2024,3,0.02489,0.14321,0.00619,0.0,0.17429,0.00606,43457
16147,SLEIPNER VEST,2024,4,0.02693,0.1432,0.00916,0.0,0.17929,0.00612,43457
16148,SLEIPNER ØST,1993,8,0.0,0.0,0.0,0.0,0.0,0.0,43478
16149,SLEIPNER ØST,1993,9,0.0,0.0766,0.0,0.02902,0.10561,0.0,43478
16150,SLEIPNER ØST,1993,10,0.0,0.20184,0.07986,0.10744,0.38915,0.0,43478
16151,SLEIPNER ØST,1993,11,0.0,0.24907,0.10142,0.13822,0.48871,0.0,43478
16152,SLEIPNER ØST,1993,12,0.0,0.30618,0.11809,0.16531,0.58958,0.0,43478
16153,SLEIPNER ØST,1994,1,0.0,0.31608,0.12578,0.1761,0.61796,0.0,43478
16154,SLEIPNER ØST,1994,2,0.0,0.2729,0.10678,0.14955,0.52922,0.0,43478
16155,SLEIPNER ØST,1994,3,0.0,0.25339,0.09727,0.14151,0.49217,0.0,43478
16156,SLEIPNER ØST,1994,4,0.0,0.24823,0.1001,0.13239,0.48072,0.0,43478
16157,SLEIPNER ØST,1994,5,0.0,0.28055,0.14047,0.18518,0.60621,0.0,43478
16158,SLEIPNER ØST,1994,6,0.0,0.30725,0.15771,0.20713,0.67209,0.0,43478
16159,SLEIPNER ØST,1994,7,0.0,0.26357,0.12448,0.16133,0.54938,0.0,43478
16160,SLEIPNER ØST,1994,8,0.0,0.19462,0.0815,0.11122,0.38733,0.0,43478
16161,SLEIPNER ØST,1994,9,0.0,0.28799,0.1899,0.25007,0.72796,0.0,43478
16162,SLEIPNER ØST,1994,10,0.0,0.48379,0.22444,0.30162,1.00985,0.0,43478
16163,SLEIPNER ØST,1994,11,0.0,0.51033,0.2193,0.28844,1.01807,0.0,43478
16164,SLEIPNER ØST,1994,12,0.0,0.5331,0.21645,0.27806,1.0276,0.0,43478
16165,SLEIPNER ØST,1995,1,0.0,0.54768,0.20658,0.26097,1.01523,0.0,43478
16166,SLEIPNER ØST,1995,2,0.0,0.47274,0.1975,0.25153,0.92177,0.0,43478
16167,SLEIPNER ØST,1995,3,0.0,0.54221,0.22519,0.29183,1.05923,0.0,43478
16168,SLEIPNER ØST,1995,4,0.0,0.3985,0.2101,0.26575,0.87434,0.0,43478
16169,SLEIPNER ØST,1995,5,0.0,0.43474,0.20982,0.274,0.91856,0.0,43478
16170,SLEIPNER ØST,1995,6,0.0,0.44125,0.22123,0.2734,0.93588,0.0,43478
16171,SLEIPNER ØST,1995,7,0.0,0.37061,0.22025,0.27704,0.8679,0.0,43478
16172,SLEIPNER ØST,1995,8,0.0,0.18304,0.11028,0.14032,0.43364,0.0,43478
16173,SLEIPNER ØST,1995,9,0.0,0.42056,0.22013,0.27588,0.91657,0.0,43478
16174,SLEIPNER ØST,1995,10,0.0,0.24057,0.24316,0.30586,0.7896,0.0,43478
16175,SLEIPNER ØST,1995,11,0.0,0.49005,0.18621,0.24816,0.92442,0.0,43478
16176,SLEIPNER ØST,1995,12,0.0,0.65345,0.23821,0.30364,1.19531,0.0,43478
16177,SLEIPNER ØST,1996,1,0.0,0.69361,0.23792,0.30799,1.23951,0.0,43478
16178,SLEIPNER ØST,1996,2,0.0,0.63753,0.22306,0.27997,1.14055,0.0,43478
16179,SLEIPNER ØST,1996,3,0.0,0.69218,0.23791,0.29657,1.22665,0.0,43478
16180,SLEIPNER ØST,1996,4,0.0,0.64474,0.23261,0.28503,1.16238,0.0,43478
16181,SLEIPNER ØST,1996,5,0.0,0.63385,0.22464,0.28092,1.13941,0.0,43478
16182,SLEIPNER ØST,1996,6,0.0,0.34416,0.11595,0.14916,0.60928,0.0,43478
16183,SLEIPNER ØST,1996,7,0.0,0.58359,0.23931,0.29545,1.11835,0.0,43478
16184,SLEIPNER ØST,1996,8,0.0,0.56581,0.24159,0.2915,1.0989,0.0,43478
16185,SLEIPNER ØST,1996,9,0.0,0.63443,0.17784,0.25864,1.07091,0.0,43478
16186,SLEIPNER ØST,1996,10,0.0,0.66041,0.21347,0.25343,1.12731,0.0,43478
16187,SLEIPNER ØST,1996,11,0.0,0.75595,0.2025,0.25284,1.21128,0.0,43478
16188,SLEIPNER ØST,1996,12,0.0,0.77893,0.20142,0.24386,1.22421,0.0,43478
16189,SLEIPNER ØST,1997,1,0.0,0.80637,0.19995,0.26255,1.26887,0.0,43478
16190,SLEIPNER ØST,1997,2,0.0,0.57767,0.17806,0.22087,0.97661,0.0,43478
16191,SLEIPNER ØST,1997,3,0.0,0.77541,0.17812,0.23925,1.19278,0.0,43478
16192,SLEIPNER ØST,1997,4,0.0,0.61864,0.18595,0.22972,1.03432,0.0,43478
16193,SLEIPNER ØST,1997,5,0.0,0.6541,0.20618,0.23407,1.09434,0.0,43478
16194,SLEIPNER ØST,1997,6,0.0,0.70108,0.19374,0.2152,1.11002,0.0,43478
16195,SLEIPNER ØST,1997,7,0.0,0.59796,0.19001,0.23643,1.02439,0.0,43478
16196,SLEIPNER ØST,1997,8,0.0,0.28263,0.11311,0.14739,0.54313,0.0,43478
16197,SLEIPNER ØST,1997,9,0.0,0.72848,0.18754,0.22934,1.14536,0.0,43478
16198,SLEIPNER ØST,1997,10,0.0,0.53136,0.18457,0.2282,0.94413,0.0,43478
16199,SLEIPNER ØST,1997,11,0.0,0.62927,0.18842,0.22945,1.04714,0.0,43478
16200,SLEIPNER ØST,1997,12,0.0,0.5975,0.18138,0.22714,1.00602,0.0,43478
16201,SLEIPNER ØST,1998,1,0.0,0.67437,0.17964,0.22689,1.0809,0.0,43478
16202,SLEIPNER ØST,1998,2,0.0,0.61509,0.16705,0.20804,0.99017,0.0,43478
16203,SLEIPNER ØST,1998,3,0.0,0.70828,0.18657,0.22579,1.12065,0.0,43478
16204,SLEIPNER ØST,1998,4,0.0,0.66507,0.17227,0.20594,1.04328,0.0,43478
16205,SLEIPNER ØST,1998,5,0.0,0.67683,0.18906,0.22978,1.09567,0.0,43478
16206,SLEIPNER ØST,1998,6,0.0,0.59183,0.19206,0.24061,1.0245,0.0,43478
16207,SLEIPNER ØST,1998,7,0.0,0.86337,0.20634,0.24327,1.31298,0.0,43478
16208,SLEIPNER ØST,1998,8,0.0,0.21251,0.0668,0.08608,0.36539,0.0,43478
16209,SLEIPNER ØST,1998,9,0.0,0.60399,0.19766,0.24959,1.05124,0.0,43478
