field,year,prod.,inj.,oil prod.,gas prod.,oil/gas prod.,water prod.,water/gas prod.
HULDRA,2023,6.0,0.0,0.0,6.0,0.0,,
HULDRA,2024,6.0,0.0,0.0,6.0,0.0,,
HYME,2012,0.03600000000000003,0.0,0.03600000000000003,0.0,0.0,,
HYME,2013,1.984,0.863,1.984,0.0,0.0,,
HYME,2014,2.0,1.0,2.0,0.0,0.0,,
HYME,2015,2.0,1.0,2.0,0.0,0.0,,
HYME,2016,2.0,1.0,2.0,0.0,0.0,,
HYME,2017,2.0,1.0,2.0,0.0,0.0,,
HYME,2018,2.0,1.0,2.0,0.0,0.0,,
HYME,2019,2.0,1.0,2.0,0.0,0.0,,
HYME,2020,2.0,1.0,2.0,0.0,0.0,,
HYME,2021,2.0,1.0,2.0,0.0,0.0,,
HYME,2022,2.0,1.0,2.0,0.0,0.0,,
HYME,2023,2.0,1.0,2.0,0.0,0.0,,
HYME,2024,2.0,1.0,2.0,0.0,0.0,,
IVAR AASEN,2015,0.698,0.06799999999999995,0.698,0.0,0.0,,
IVAR AASEN,2016,4.83,2.2,4.83,0.0,0.0,,
IVAR AASEN,2017,5.929,4.9559999999999995,5.929,0.0,0.0,,
IVAR AASEN,2018,7.0,7.186,7.0,0.0,0.0,,
IVAR AASEN,2019,8.48,8.0,7.843999999999999,0.0,0.636,,
IVAR AASEN,2020,10.645,8.0,9.645,0.0,1.0,,
IVAR AASEN,2021,15.0,7.975,14.0,0.0,1.0,,
IVAR AASEN,2022,15.100999999999999,7.734,14.100999999999999,0.0,1.0,,
IVAR AASEN,2023,17.0,7.0,16.0,0.0,1.0,,
IVAR AASEN,2024,17.0,7.0,16.0,0.0,1.0,,
JETTE,2012,0.5429999999999999,0.0,0.5429999999999999,0.0,0.0,,
JETTE,2013,2.0,0.0,2.0,0.0,0.0,,
JETTE,2014,2.0,0.0,2.0,0.0,0.0,,
JETTE,2015,2.0,0.0,2.0,0.0,0.0,,
JETTE,2016,2.0,0.0,2.0,0.0,0.0,,
JETTE,2017,2.0,0.0,2.0,0.0,0.0,,
JETTE,2018,2.0,0.0,2.0,0.0,0.0,,
JETTE,2019,2.0,0.0,2.0,0.0,0.0,,
JETTE,2020,2.0,0.0,2.0,0.0,0.0,,
JETTE,2021,2.0,0.0,2.0,0.0,0.0,,
JETTE,2022,2.0,0.0,2.0,0.0,0.0,,
JETTE,2023,2.0,0.0,2.0,0.0,0.0,,
JETTE,2024,2.0,0.0,2.0,0.0,0.0,,
JOHAN SVERDRUP,2016,3.45,0.0,3.45,0.0,0.0,,
JOHAN SVERDRUP,2017,8.0,4.664,8.0,0.0,0.0,,
JOHAN SVERDRUP,2018,8.0,10.438,8.0,0.0,0.0,,
JOHAN SVERDRUP,2019,8.0,12.0,8.0,0.0,0.0,,
JOHAN SVERDRUP,2020,10.553,12.425,10.553,0.0,0.0,,
JOHAN SVERDRUP,2021,13.293,13.855,13.293,0.0,0.0,,
JOHAN SVERDRUP,2022,17.868,15.708,17.868,0.0,0.0,,
JOHAN SVERDRUP,2023,23.902,18.0,23.902,0.0,0.0,,
JOHAN SVERDRUP,2024,24.0,18.0,24.0,0.0,0.0,,
JOTUN,1999,1.2279999999999998,0.0,1.2279999999999998,0.0,0.0,,
JOTUN,2000,7.8309999999999995,1.217,7.8309999999999995,0.0,0.0,,
JOTUN,2001,11.975,3.0,11.975,0.0,0.0,,
JOTUN,2002,12.477,3.0,12.477,0.0,0.0,,
JOTUN,2003,15.501,3.0,15.501,0.0,0.0,,
JOTUN,2004,16.0,3.0,16.0,0.0,0.0,,
JOTUN,2005,16.0,3.0,16.0,0.0,0.0,,
JOTUN,2006,16.266,3.0,16.266,0.0,0.0,,
JOTUN,2007,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2008,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2009,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2010,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2011,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2012,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2013,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2014,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2015,17.0,3.0,17.0,0.0,0.0,,
JOTUN,2016,14.759,3.0,14.759,0.0,0.0,,
JOTUN,2017,6.014,2.082,6.014,0.0,0.0,,
JOTUN,2018,0.66,0.992,0.66,0.0,0.0,,
JOTUN,2019,0.0,0.0,0.0,0.0,0.0,,
JOTUN,2020,0.0,0.0,0.0,0.0,0.0,,
JOTUN,2021,0.0,0.0,0.0,0.0,0.0,,
JOTUN,2022,0.0,0.0,0.0,0.0,0.0,,
JOTUN,2023,0.0,0.0,0.0,0.0,0.0,,
JOTUN,2024,0.0,0.0,0.0,0.0,0.0,,
KNARR,2014,1.537,2.019,1.537,0.0,0.0,,
KNARR,2015,3.0,3.0,3.0,0.0,0.0,,
KNARR,2016,3.0,3.0,3.0,0.0,0.0,,
KNARR,2017,3.0,3.0,3.0,0.0,0.0,,
KNARR,2018,3.0,3.0,3.0,0.0,0.0,,
KNARR,2019,3.0,3.0,3.0,0.0,0.0,,
KNARR,2020,3.633,3.0,3.633,0.0,0.0,,
KNARR,2021,4.0,3.0,4.0,0.0,0.0,,
KNARR,2022,4.0,3.0,4.0,0.0,0.0,,
KNARR,2023,4.0,3.0,4.0,0.0,0.0,,
KNARR,2024,4.0,3.0,4.0,0.0,0.0,,
KRISTIN,2004,1.37,0.0,0.0,1.37,0.0,,
KRISTIN,2005,7.099,0.0,0.0,7.099,0.0,,
KRISTIN,2006,10.589,0.0,0.0,10.589,0.0,,
KRISTIN,2007,11.0,0.0,0.0,11.0,0.0,,
KRISTIN,2008,11.748,0.0,0.0,11.748,0.0,,
KRISTIN,2009,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2010,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2011,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2012,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2013,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2014,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2015,11.586,0.0,0.0,11.586,0.0,,
KRISTIN,2016,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2017,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2018,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2019,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2020,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2021,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2022,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2023,12.0,0.0,0.0,12.0,0.0,,
KRISTIN,2024,12.0,0.0,0.0,12.0,0.0,,
KVITEBJØRN,2004,0.7359999999999998,0.997,0.0,0.7359999999999998,0.0,,
KVITEBJØRN,2005,4.636,1.0,0.0,4.636,0.0,,
KVITEBJØRN,2006,7.0,1.0,0.0,7.0,0.0,,
KVITEBJØRN,2007,7.556,1.0,0.0,7.556,0.0,,
KVITEBJØRN,2008,9.088,1.0,0.0,9.088,0.0,,
KVITEBJØRN,2009,10.115,1.0,0.0,10.115,0.0,,
KVITEBJØRN,2010,11.0,1.0,0.0,11.0,0.0,,
KVITEBJØRN,2011,11.0,1.0,0.0,11.0,0.0,,
KVITEBJØRN,2012,11.118,1.0,0.0,11.118,0.0,,
KVITEBJØRN,2013,12.553,1.0,0.0,12.553,0.0,,
KVITEBJØRN,2014,13.0,1.0,0.0,13.0,0.0,,
KVITEBJØRN,2015,13.132,1.0,0.0,13.132,0.0,,
KVITEBJØRN,2016,13.435,1.0,0.0,13.435,0.0,,
KVITEBJØRN,2017,13.553,1.0,0.0,13.553,0.0,,
KVITEBJØRN,2018,15.0,1.0,0.0,15.0,0.0,,
KVITEBJØRN,2019,15.0,1.0,0.0,15.0,0.0,,
KVITEBJØRN,2020,12.814,1.0,0.0,12.814,0.0,,
KVITEBJØRN,2021,13.556000000000001,1.0,0.0,13.556000000000001,0.0,,
KVITEBJØRN,2022,15.0,1.0,0.0,15.0,0.0,,
KVITEBJØRN,2023,14.258,1.0,0.0,14.258,0.0,,
KVITEBJØRN,2024,14.0,1.0,0.0,14.0,0.0,,
LILLE-FRIGG,1992,0.901,0.0,0.0,0.901,0.0,,
LILLE-FRIGG,1993,3.167,0.0,0.0,3.167,0.0,,
LILLE-FRIGG,1994,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,1995,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,1996,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,1997,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,1998,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,1999,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2000,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2001,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2002,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2003,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2004,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2005,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2006,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2007,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2008,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2009,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2010,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2011,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2012,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2013,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2014,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2015,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2016,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2017,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2018,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2019,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2020,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2021,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2022,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2023,4.0,0.0,0.0,4.0,0.0,,
LILLE-FRIGG,2024,4.0,0.0,0.0,4.0,0.0,,
MARIA,2017,0.8170000000000002,1.102,0.8170000000000002,0.0,0.0,,
MARIA,2018,3.904,3.0,3.904,0.0,0.0,,
MARIA,2019,4.0,3.0,4.0,0.0,0.0,,
MARIA,2020,4.427,2.82,4.427,0.0,0.0,,
MARIA,2021,5.0,3.0,5.0,0.0,0.0,,
MARIA,2022,5.0,3.0,5.0,0.0,0.0,,
MARIA,2023,5.0,3.0,5.0,0.0,0.0,,
MARIA,2024,5.0,3.0,5.0,0.0,0.0,,
MARTIN LINGE,2010,0.756,0.0,0.0,0.756,0.0,,
MARTIN LINGE,2011,1.0,0.0,0.0,1.0,0.0,,
MARTIN LINGE,2012,1.0,0.0,0.0,1.0,0.0,,
MARTIN LINGE,2013,1.0,0.0,0.0,1.0,0.0,,
MARTIN LINGE,2014,1.0,0.0,0.0,1.0,0.0,,
MARTIN LINGE,2015,2.465,0.15900000000000003,1.3800000000000001,1.085,0.0,,
MARTIN LINGE,2016,5.952999999999999,1.0,3.0,2.953,0.0,,
MARTIN LINGE,2017,7.518,1.0,3.0,4.518,0.0,,
MARTIN LINGE,2018,8.0,1.0,3.0,5.0,0.0,,
MARTIN LINGE,2019,8.0,1.0,3.0,5.0,0.0,,
MARTIN LINGE,2020,8.153,1.0,3.0,5.1530000000000005,0.0,,
MARTIN LINGE,2021,10.342,1.0,3.0,7.3420000000000005,0.0,,
MARTIN LINGE,2022,12.595,1.0,3.0,9.595,0.0,,
MARTIN LINGE,2023,12.0,1.0,3.0,9.0,0.0,,
MARTIN LINGE,2024,12.0,1.0,3.0,9.0,0.0,,
MARULK,2011,0.0,0.0,0.0,0.0,0.0,,
MARULK,2012,1.0470000000000002,0.0,0.0,1.0470000000000002,0.0,,
MARULK,2013,2.0,0.0,0.0,2.0,0.0,,
MARULK,2014,2.0,0.0,0.0,2.0,0.0,,
MARULK,2015,2.0,0.0,0.0,2.0,0.0,,
MARULK,2016,2.0,0.0,0.0,2.0,0.0,,
MARULK,2017,2.0,0.0,0.0,2.0,0.0,,
MARULK,2018,2.0,0.0,0.0,2.0,0.0,,
MARULK,2019,2.34,0.0,0.0,2.34,0.0,,
MARULK,2020,3.0,0.0,0.0,3.0,0.0,,
MARULK,2021,3.0,0.0,0.0,3.0,0.0,,
MARULK,2022,3.0,0.0,0.0,3.0,0.0,,
MARULK,2023,3.0,0.0,0.0,3.0,0.0,,
MARULK,2024,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2002,0.16999999999999993,0.0,0.0,0.16999999999999993,0.0,,
MIKKEL,2003,2.995,0.0,0.0,2.995,0.0,,
MIKKEL,2004,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2005,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2006,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2007,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2008,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2009,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2010,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2011,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2012,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2013,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2014,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2015,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2016,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2017,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2018,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2019,3.0,0.0,0.0,3.0,0.0,,
MIKKEL,2020,3.197,0.0,0.0,3.197,0.0,,
MIKKEL,2021,4.0,0.0,0.0,4.0,0.0,,
MIKKEL,2022,4.0,0.0,0.0,4.0,0.0,,
MIKKEL,2023,4.0,0.0,0.0,4.0,0.0,,
MIKKEL,2024,4.0,0.0,0.0,4.0,0.0,,
MORVIN,2010,1.159,0.0,0.129,0.641,0.389,,
MORVIN,2011,3.638,0.0,1.638,1.0,1.0,,
MORVIN,2012,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2013,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2014,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2015,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2016,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2017,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2018,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2019,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2020,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2021,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2022,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2023,4.0,0.0,2.0,1.0,1.0,,
MORVIN,2024,4.0,0.0,2.0,1.0,1.0,,
NJORD,1996,0.10099999999999998,0.019000000000000017,0.10099999999999998,0.0,0.0,,
NJORD,1997,1.0,1.0,1.0,0.0,0.0,,
NJORD,1998,2.146,1.647,2.146,0.0,0.0,,
NJORD,1999,5.011,3.395,5.011,0.0,0.0,,
NJORD,2000,8.994,3.913,8.994,0.0,0.0,,
NJORD,2001,10.0,4.0,10.0,0.0,0.0,,
NJORD,2002,9.967,4.0,9.967,0.0,0.0,,
NJORD,2003,11.14,4.0,11.14,0.0,0.0,,
NJORD,2004,12.0,4.973,12.0,0.0,0.0,,
NJORD,2005,11.879,5.0,11.879,0.0,0.0,,
NJORD,2006,12.066,5.743,12.066,0.0,0.0,,
NJORD,2007,12.0,6.0,12.0,0.0,0.0,,
NJORD,2008,11.86,6.0,11.86,0.0,0.0,,
NJORD,2009,11.972,6.0,11.972,0.0,0.0,,
NJORD,2010,13.986,4.797,13.115,0.871,0.0,,
NJORD,2011,15.811,3.044,14.811,1.0,0.0,,
NJORD,2012,16.0,3.0,15.0,1.0,0.0,,
NJORD,2013,16.0,3.0,15.0,1.0,0.0,,
NJORD,2014,16.0,3.0,15.0,1.0,0.0,,
NJORD,2015,16.0,3.0,15.0,1.0,0.0,,
NJORD,2016,16.0,3.0,15.0,1.0,0.0,,
NJORD,2017,15.005,3.0,14.005,1.0,0.0,,
NJORD,2018,15.0,3.0,14.0,1.0,0.0,,
NJORD,2019,15.0,3.0,14.0,1.0,0.0,,
NJORD,2020,15.0,3.0,14.0,1.0,0.0,,
NJORD,2021,15.0,3.0,14.0,1.0,0.0,,
NJORD,2022,15.0,3.0,14.0,1.0,0.0,,
NJORD,2023,15.0,3.0,14.0,1.0,0.0,,
NJORD,2024,15.0,3.0,14.0,1.0,0.0,,
NORDØST FRIGG,1982,1.4020000000000001,0.0,0.0,1.4020000000000001,0.0,,
NORDØST FRIGG,1983,4.436,0.0,0.0,4.436,0.0,,
NORDØST FRIGG,1984,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1985,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1986,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1987,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1988,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1989,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1990,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1991,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1992,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1993,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1994,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1995,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1996,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1997,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1998,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,1999,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2000,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2001,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2002,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2003,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2004,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2005,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2006,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2007,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2008,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2009,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2010,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2011,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2012,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2013,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2014,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2015,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2016,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2017,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2018,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2019,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2020,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2021,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2022,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2023,6.0,0.0,0.0,6.0,0.0,,
NORDØST FRIGG,2024,6.0,0.0,0.0,6.0,0.0,,
NORNE,1996,0.129,0.06000000000000005,0.129,0.0,0.0,,
NORNE,1997,2.822,1.0,2.822,0.0,0.0,,
NORNE,1998,4.846,1.639,4.846,0.0,0.0,,
NORNE,1999,8.076,4.518,8.076,0.0,0.0,,
NORNE,2000,10.896,6.304,10.896,0.0,0.0,,
NORNE,2001,11.896,7.499,11.896,0.0,0.0,,
NORNE,2002,11.855,8.0,11.855,0.0,0.0,,
NORNE,2003,11.628,7.928,11.628,0.0,0.0,,
NORNE,2004,11.931,8.0,11.931,0.0,0.0,,
NORNE,2005,11.952,8.0,11.952,0.0,0.0,,
NORNE,2006,13.413,8.0,13.413,0.0,0.0,,
NORNE,2007,15.535,7.939,15.535,0.0,0.0,,
NORNE,2008,15.899,8.0,15.899,0.0,0.0,,
NORNE,2009,16.118,8.0,16.118,0.0,0.0,,
NORNE,2010,18.044,8.0,18.044,0.0,0.0,,
NORNE,2011,19.901,8.0,19.901,0.0,0.0,,
NORNE,2012,19.978,8.0,19.978,0.0,0.0,,
NORNE,2013,19.951,8.0,19.951,0.0,0.0,,
NORNE,2014,20.0,8.0,20.0,0.0,0.0,,
NORNE,2015,20.0,8.0,20.0,0.0,0.0,,
NORNE,2016,20.0,8.0,20.0,0.0,0.0,,
NORNE,2017,19.068,8.0,19.068,0.0,0.0,,
NORNE,2018,18.0,8.0,18.0,0.0,0.0,,
NORNE,2019,18.723,8.0,18.0,0.723,0.0,,
NORNE,2020,19.564,8.0,18.564,1.0,0.0,,
NORNE,2021,19.403,8.0,18.403,1.0,0.0,,
NORNE,2022,19.0,8.0,18.0,1.0,0.0,,
NORNE,2023,19.0,8.0,18.0,1.0,0.0,,
NORNE,2024,19.0,8.0,18.0,1.0,0.0,,
NOVA,2021,0.15399999999999991,0.8,0.15399999999999991,0.0,0.0,,
NOVA,2022,2.879,2.348,2.879,0.0,0.0,,
NOVA,2023,3.0,2.3970000000000002,3.0,0.0,0.0,,
NOVA,2024,3.0,2.0,3.0,0.0,0.0,,
ODA,2018,0.5369999999999999,0.268,0.5369999999999999,0.0,0.0,,
ODA,2019,2.0,1.0,2.0,0.0,0.0,,
ODA,2020,2.0,1.0,2.0,0.0,0.0,,
ODA,2021,2.0,1.0,2.0,0.0,0.0,,
ODA,2022,1.967,1.0,1.967,0.0,0.0,,
ODA,2023,2.0,1.0,2.0,0.0,0.0,,
ODA,2024,2.0,1.0,2.0,0.0,0.0,,
ODIN,1984,4.611,0.0,0.0,4.611,0.0,,
ODIN,1985,10.948,0.0,0.0,10.948,0.0,,
ODIN,1986,11.0,0.0,0.0,11.0,0.0,,
ODIN,1987,11.0,0.0,0.0,11.0,0.0,,
ODIN,1988,11.0,0.0,0.0,11.0,0.0,,
ODIN,1989,11.0,0.0,0.0,11.0,0.0,,
ODIN,1990,11.0,0.0,0.0,11.0,0.0,,
ODIN,1991,11.0,0.0,0.0,11.0,0.0,,
ODIN,1992,11.0,0.0,0.0,11.0,0.0,,
ODIN,1993,11.0,0.0,0.0,11.0,0.0,,
ODIN,1994,11.0,0.0,0.0,11.0,0.0,,
ODIN,1995,11.0,0.0,0.0,11.0,0.0,,
ODIN,1996,11.0,0.0,0.0,11.0,0.0,,
ODIN,1997,11.0,0.0,0.0,11.0,0.0,,
ODIN,1998,11.0,0.0,0.0,11.0,0.0,,
ODIN,1999,11.0,0.0,0.0,11.0,0.0,,
ODIN,2000,11.0,0.0,0.0,11.0,0.0,,
ODIN,2001,11.0,0.0,0.0,11.0,0.0,,
ODIN,2002,11.0,0.0,0.0,11.0,0.0,,
ODIN,2003,11.0,0.0,0.0,11.0,0.0,,
ODIN,2004,11.0,0.0,0.0,11.0,0.0,,
ODIN,2005,11.0,0.0,0.0,11.0,0.0,,
ODIN,2006,11.0,0.0,0.0,11.0,0.0,,
ODIN,2007,11.0,0.0,0.0,11.0,0.0,,
ODIN,2008,11.0,0.0,0.0,11.0,0.0,,
ODIN,2009,11.0,0.0,0.0,11.0,0.0,,
ODIN,2010,11.0,0.0,0.0,11.0,0.0,,
ODIN,2011,11.0,0.0,0.0,11.0,0.0,,
ODIN,2012,11.0,0.0,0.0,11.0,0.0,,
ODIN,2013,11.0,0.0,0.0,11.0,0.0,,
ODIN,2014,11.0,0.0,0.0,11.0,0.0,,
ODIN,2015,11.0,0.0,0.0,11.0,0.0,,
ODIN,2016,11.0,0.0,0.0,11.0,0.0,,
ODIN,2017,11.0,0.0,0.0,11.0,0.0,,
ODIN,2018,11.0,0.0,0.0,11.0,0.0,,
ODIN,2019,11.0,0.0,0.0,11.0,0.0,,
ODIN,2020,11.0,0.0,0.0,11.0,0.0,,
ODIN,2021,11.0,0.0,0.0,11.0,0.0,,
ODIN,2022,11.0,0.0,0.0,11.0,0.0,,
ODIN,2023,11.0,0.0,0.0,11.0,0.0,,
ODIN,2024,11.0,0.0,0.0,11.0,0.0,,
ORMEN LANGE,2006,0.0,0.0,0.0,0.0,0.0,,
ORMEN LANGE,2007,2.0549999999999997,0.0,0.0,2.0549999999999997,0.0,,
ORMEN LANGE,2008,4.937,0.0,0.0,4.937,0.0,,
ORMEN LANGE,2009,8.803,0.0,0.0,8.803,0.0,,
ORMEN LANGE,2010,11.301,0.0,0.0,11.301,0.0,,
ORMEN LANGE,2011,14.189,0.0,0.0,14.189,0.0,,
ORMEN LANGE,2012,16.076999999999998,0.0,0.0,16.076999999999998,0.0,,
ORMEN LANGE,2013,17.652,0.0,0.0,17.652,0.0,,
ORMEN LANGE,2014,18.0,0.0,0.0,18.0,0.0,,
ORMEN LANGE,2015,18.685,0.0,0.0,18.685,0.0,,
ORMEN LANGE,2016,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2017,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2018,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2019,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2020,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2021,19.0,0.0,0.0,19.0,0.0,,
ORMEN LANGE,2022,19.926,0.0,0.0,19.926,0.0,,
ORMEN LANGE,2023,21.0,0.0,0.0,21.0,0.0,,
ORMEN LANGE,2024,21.0,0.0,0.0,21.0,0.0,,
OSEBERG,1986,3.011,0.8580000000000001,3.011,0.0,0.0,,
OSEBERG,1987,7.4030000000000005,2.0,7.4030000000000005,0.0,0.0,,
OSEBERG,1988,8.0,2.068,8.0,0.0,0.0,,
OSEBERG,1989,9.496,3.819,9.496,0.0,0.0,,
OSEBERG,1990,14.32,7.441,14.32,0.0,0.0,,
OSEBERG,1991,17.664,9.742,17.664,0.0,0.0,,
OSEBERG,1992,23.345,11.005,23.345,0.0,0.0,,
OSEBERG,1993,31.205,12.981,31.205,0.0,0.0,,
OSEBERG,1994,37.725,14.864,37.725,0.0,0.0,,
OSEBERG,1995,41.958,16.704,41.958,0.0,0.0,,
OSEBERG,1996,45.913,17.0,45.913,0.0,0.0,,
OSEBERG,1997,50.262,17.581,50.262,0.0,0.0,,
OSEBERG,1998,51.732,18.0,51.732,0.0,0.0,,
OSEBERG,1999,51.52,18.956,51.52,0.0,0.0,,
OSEBERG,2000,52.417,19.0,52.417,0.0,0.0,,
OSEBERG,2001,54.232,19.0,54.232,0.0,0.0,,
OSEBERG,2002,54.932,19.471,54.932,0.0,0.0,,
OSEBERG,2003,55.257,20.534,55.257,0.0,0.0,,
