"name","field","npdId","year","operationTime","operationTimeUom","gas","gasUom","water","waterUom","co2","co2Uom","cuttings","cuttingsUom"
"2/4-K-30 A","EKOFISK","6220",2024,177.41,"d"," ","Sm3",225056,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-4 A","EKOFISK","7279",2022,335.59,"d"," ","Sm3",500306,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-4 A","EKOFISK","7279",2023,350.01,"d"," ","Sm3",488471,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-4 A","EKOFISK","7279",2024,178.7,"d"," ","Sm3",236252,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-5 A","EKOFISK","6769",2022,333.64,"d"," ","Sm3",1014064,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-5 A","EKOFISK","6769",2023,349.11,"d"," ","Sm3",1016769,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-5 A","EKOFISK","6769",2024,173.43,"d"," ","Sm3",483277,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-6 B","EKOFISK","5970",2022,302.15,"d"," ","Sm3",654488,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-6 B","EKOFISK","5970",2023,337.09,"d"," ","Sm3",684938,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-6 B","EKOFISK","5970",2024,173.39,"d"," ","Sm3",327229,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-7 A","EKOFISK","7625",2022,337.49,"d"," ","Sm3",224204,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-7 A","EKOFISK","7625",2023,326.7,"d"," ","Sm3",206908,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-7 A","EKOFISK","7625",2024,178.52,"d"," ","Sm3",102938,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-8 B","EKOFISK","6609",2022,339.01,"d"," ","Sm3",780624,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-8 B","EKOFISK","6609",2023,350.75,"d"," ","Sm3",819702,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-8 B","EKOFISK","6609",2024,178.91,"d"," ","Sm3",418134,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-9 A","EKOFISK","5482",2022,338.45,"d"," ","Sm3",817852,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-9 A","EKOFISK","5482",2023,349.45,"d"," ","Sm3",784385,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-9 A","EKOFISK","5482",2024,157.19,"d"," ","Sm3",271541,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-1 H","EKOFISK","6169",2022,338.61,"d"," ","Sm3",511365,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-1 H","EKOFISK","6169",2023,353.33,"d"," ","Sm3",441092,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-1 H","EKOFISK","6169",2024,100.69,"d"," ","Sm3",126072,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-2 H","EKOFISK","6170",2022,339.09,"d"," ","Sm3",525737,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-2 H","EKOFISK","6170",2023,311.25,"d"," ","Sm3",444149,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-2 H","EKOFISK","6170",2024,172,"d"," ","Sm3",215211,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-3 H","EKOFISK","6171",2022,337.96,"d"," ","Sm3",326337,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-3 H","EKOFISK","6171",2023,348.93,"d"," ","Sm3",289347,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-3 H","EKOFISK","6171",2024,177.05,"d"," ","Sm3",143461,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-4 H","EKOFISK","6119",2022,339.12,"d"," ","Sm3",615205,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-4 H","EKOFISK","6119",2023,354.02,"d"," ","Sm3",606226,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-4 H","EKOFISK","6119",2024,177.63,"d"," ","Sm3",283885,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-5 H","EKOFISK","6223",2022," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-5 H","EKOFISK","6223",2023," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-6 H","EKOFISK","6224",2022,329.19,"d"," ","Sm3",415434,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-6 H","EKOFISK","6224",2023,350.73,"d"," ","Sm3",343860,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-6 H","EKOFISK","6224",2024,177.05,"d"," ","Sm3",191268,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-7 H","EKOFISK","6237",2022,332.18,"d"," ","Sm3",308075,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-7 H","EKOFISK","6237",2023,351.78,"d"," ","Sm3",188362,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-7 H","EKOFISK","6237",2024,176.22,"d"," ","Sm3",89982,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-8 H","EKOFISK","6225",2022,335.75,"d"," ","Sm3",291070,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-8 H","EKOFISK","6225",2023,349.16,"d"," ","Sm3",266352,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VA-8 H","EKOFISK","6225",2024,174.01,"d"," ","Sm3",135213,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-1 H","EKOFISK","6972",2022,328.53,"d"," ","Sm3",200491,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-1 H","EKOFISK","6972",2023,352.91,"d"," ","Sm3",220196,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-1 H","EKOFISK","6972",2024,166.96,"d"," ","Sm3",88254,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-2 H","EKOFISK","6973",2022,328.52,"d"," ","Sm3",295310,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-2 H","EKOFISK","6973",2023,351.56,"d"," ","Sm3",330744,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-2 H","EKOFISK","6973",2024,165.44,"d"," ","Sm3",156114,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-3 H","EKOFISK","6974",2022,329.93,"d"," ","Sm3",123892,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-3 H","EKOFISK","6974",2023,135.81,"d"," ","Sm3",59464,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-3 H","EKOFISK","6974",2024,166.87,"d"," ","Sm3",55209,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-4 H","EKOFISK","6975",2022,327.19,"d"," ","Sm3",270684,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-4 H","EKOFISK","6975",2023,353.14,"d"," ","Sm3",276804,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-4 H","EKOFISK","6975",2024,165.59,"d"," ","Sm3",120286,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-5 H","EKOFISK","6976",2022,329.38,"d"," ","Sm3",182615,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-5 H","EKOFISK","6976",2023,354.44,"d"," ","Sm3",170146,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-5 H","EKOFISK","6976",2024,164.52,"d"," ","Sm3",55494,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-6 H","EKOFISK","6977",2022,320.16,"d"," ","Sm3",221955,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-6 H","EKOFISK","6977",2023,326.63,"d"," ","Sm3",198204,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-6 H","EKOFISK","6977",2024,165.64,"d"," ","Sm3",109693,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-7 H","EKOFISK","6978",2022,329.26,"d"," ","Sm3",299696,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-7 H","EKOFISK","6978",2023,351.24,"d"," ","Sm3",308463,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-7 H","EKOFISK","6978",2024,165.6,"d"," ","Sm3",145900,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-8 H","EKOFISK","6980",2022,331.31,"d"," ","Sm3",278655,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-8 H","EKOFISK","6980",2023,354.68,"d"," ","Sm3",271155,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VB-8 H","EKOFISK","6980",2024,167.7,"d"," ","Sm3",125671,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-1 H","EKOFISK","8336",2022,327.23,"d"," ","Sm3",324998,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-1 H","EKOFISK","8336",2023,352.28,"d"," ","Sm3",313575,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-1 H","EKOFISK","8336",2024,165.78,"d"," ","Sm3",138550,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-2 Y3H","EKOFISK","8605",2022,237.42,"d"," ","Sm3",62598,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-2 Y3H","EKOFISK","8605",2023,350.16,"d"," ","Sm3",71203,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-2 Y3H","EKOFISK","8605",2024,161.47,"d"," ","Sm3",33175,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-3 H","EKOFISK","8338",2022,327.68,"d"," ","Sm3",287507,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-3 H","EKOFISK","8338",2023,352.34,"d"," ","Sm3",275805,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-3 H","EKOFISK","8338",2024,165.71,"d"," ","Sm3",127561,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-4 H","EKOFISK","8339",2022,328.36,"d"," ","Sm3",896772,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-4 H","EKOFISK","8339",2023,314.7,"d"," ","Sm3",1013000,"Sm3"," ","Sm3"," ","Sm3"
"2/4-VC-4 H","EKOFISK","8339",2024,165.69,"d"," ","Sm3",494446,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-13 B","ELDFISK","5961",2022,283.64,"d"," ","Sm3",481115,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-13 B","ELDFISK","5961",2023,322.02,"d"," ","Sm3",422140,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-13 B","ELDFISK","5961",2024,105.31,"d"," ","Sm3",112304,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-24 A","ELDFISK","4557",2022," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-4 A","ELDFISK","2584",2022,332.74,"d"," ","Sm3",561418,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-4 A","ELDFISK","2584",2023,354.51,"d"," ","Sm3",573041,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-4 A","ELDFISK","2584",2024,173.99,"d"," ","Sm3",270637,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-5 B","ELDFISK","5419",2022,306.37,"d"," ","Sm3",788051,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-5 B","ELDFISK","5419",2023,354.28,"d"," ","Sm3",790946,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-5 B","ELDFISK","5419",2024,147.7,"d"," ","Sm3",343552,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-7 B","ELDFISK","2473",2022,321.28,"d"," ","Sm3",927795,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-7 B","ELDFISK","2473",2023,355.38,"d"," ","Sm3",1029046,"Sm3"," ","Sm3"," ","Sm3"
"2/7-A-7 B","ELDFISK","2473",2024,170.66,"d"," ","Sm3",510955,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-13 B","ELDFISK","4009",2023," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-13 B","ELDFISK","4009",2024," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-15 A","ELDFISK","2398",2023," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-15 A","ELDFISK","2398",2024," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-20 B","ELDFISK","4929",2022,110.26,"d"," ","Sm3",202674,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-20 B","ELDFISK","4929",2023," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-20 B","ELDFISK","4929",2024," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-22","ELDFISK","5956",2022,329.78,"d"," ","Sm3",695333,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-22","ELDFISK","5956",2023,268.82,"d"," ","Sm3",606838,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-22","ELDFISK","5956",2024,157.67,"d"," ","Sm3",332242,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-8 B","ELDFISK","5914",2022,323.79,"d"," ","Sm3",718778,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-8 B","ELDFISK","5914",2023,304.07,"d"," ","Sm3",712258,"Sm3"," ","Sm3"," ","Sm3"
"2/7-B-8 B","ELDFISK","5914",2024,161.32,"d"," ","Sm3",373915,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-12","ELDFISK","7202",2022,324.57,"d"," ","Sm3",176098,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-12","ELDFISK","7202",2023,358.75,"d"," ","Sm3",182365,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-12","ELDFISK","7202",2024,173.79,"d"," ","Sm3",87218,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-17","ELDFISK","7514",2022,328.58,"d"," ","Sm3",555065,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-17","ELDFISK","7514",2023,357.02,"d"," ","Sm3",636768,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-17","ELDFISK","7514",2024,168.49,"d"," ","Sm3",209396,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-18","ELDFISK","7516",2022,331.77,"d"," ","Sm3",763060,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-18","ELDFISK","7516",2023,357.93,"d"," ","Sm3",863660,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-18","ELDFISK","7516",2024,173.65,"d"," ","Sm3",497366,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-2","ELDFISK","7972",2022,329.56,"d"," ","Sm3",186456,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-2","ELDFISK","7972",2023,349.01,"d"," ","Sm3",346677,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-2","ELDFISK","7972",2024,174.73,"d"," ","Sm3",202167,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-22","ELDFISK","8765",2022,289.1,"d"," ","Sm3",80010,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-22","ELDFISK","8765",2023,355.03,"d"," ","Sm3",50956,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-22","ELDFISK","8765",2024,170.88,"d"," ","Sm3",19812,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-32","ELDFISK","8179",2022,318.68,"d"," ","Sm3",233798,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-32","ELDFISK","8179",2023,357.75,"d"," ","Sm3",375331,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-32","ELDFISK","8179",2024,154.82,"d"," ","Sm3",145860,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-33","ELDFISK","8180",2022,333.45,"d"," ","Sm3",69909,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-33","ELDFISK","8180",2023,358.19,"d"," ","Sm3",61715,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-33","ELDFISK","8180",2024,171.49,"d"," ","Sm3",25268,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-37","ELDFISK","8181",2022,333.67,"d"," ","Sm3",227715,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-37","ELDFISK","8181",2023,358.73,"d"," ","Sm3",205946,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-37","ELDFISK","8181",2024,173.79,"d"," ","Sm3",105294,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-38","ELDFISK","8182",2022,333.48,"d"," ","Sm3",163512,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-38","ELDFISK","8182",2023,358.81,"d"," ","Sm3",122113,"Sm3"," ","Sm3"," ","Sm3"
"2/7-S-38","ELDFISK","8182",2024,135.46,"d"," ","Sm3",50074,"Sm3"," ","Sm3"," ","Sm3"
"2/8-F-18 B","VALHALL","8825",2022,135.6,"d",0,"Sm3",203494,"Sm3"," ","Sm3"," ","Sm3"
"2/8-F-18 B","VALHALL","8825",2023,75.1,"d"," ","Sm3",31557,"Sm3"," ","Sm3"," ","Sm3"
"2/8-F-18 B","VALHALL","8825",2024,76.7,"d"," ","Sm3",30269,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-12","VALHALL","5348",2022,30.6,"d",0,"Sm3",45520,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-12","VALHALL","5348",2023,111.6,"d"," ","Sm3",46054,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-12","VALHALL","5348",2024,50.8,"d"," ","Sm3",19904,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-14","VALHALL","5349",2022,238.3,"d",0,"Sm3",166966,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-14","VALHALL","5349",2023,320,"d"," ","Sm3",186847,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-14","VALHALL","5349",2024,114.3,"d"," ","Sm3",68110,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-18","VALHALL","5128",2022,83.1,"d",0,"Sm3",170874,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-18","VALHALL","5128",2023,322.5,"d"," ","Sm3",224286,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-18","VALHALL","5128",2024,147.8,"d"," ","Sm3",104477,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-19","VALHALL","6094",2022,83.4,"d",0,"Sm3",641727,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-19","VALHALL","6094",2023,314.8,"d"," ","Sm3",614082,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-19","VALHALL","6094",2024,107,"d"," ","Sm3",195711,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-23","VALHALL","5353",2022,0.1,"d",0,"Sm3",47,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-23","VALHALL","5353",2023,6,"d"," ","Sm3",2659,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-23","VALHALL","5353",2024," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-24","VALHALL","5190",2022,69.6,"d",0,"Sm3",160980,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-24","VALHALL","5190",2023,293.1,"d"," ","Sm3",172798,"Sm3"," ","Sm3"," ","Sm3"
"2/8-G-24","VALHALL","5190",2024,144.5,"d"," ","Sm3",75614,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-1 C","VALHALL","9306",2022,2.3,"d",0,"Sm3",1832,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-1 C","VALHALL","9306",2023,165,"d"," ","Sm3",40327,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-1 C","VALHALL","9306",2024,125,"d"," ","Sm3",20554,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-4","VALHALL","6765",2022,245.4,"d",0,"Sm3",289562,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-4","VALHALL","6765",2023,319.2,"d"," ","Sm3",250738,"Sm3"," ","Sm3"," ","Sm3"
"2/8-N-4","VALHALL","6765",2024,145.7,"d"," ","Sm3",96349,"Sm3"," ","Sm3"," ","Sm3"
"24/9-M-3 AH","BØYLA","7442",2022,0.3,"d"," ","Sm3",784,"Sm3"," ","Sm3"," ","Sm3"
"24/9-M-3 AH","BØYLA","7442",2023,175.1,"d"," ","Sm3",178071,"Sm3"," ","Sm3"," ","Sm3"
"24/9-M-3 AH","BØYLA","7442",2024,109.7,"d"," ","Sm3",101156,"Sm3"," ","Sm3"," ","Sm3"
"24/9-P-4 AH","VOLUND","6033",2022,297.5,"d"," ","Sm3",559705,"Sm3"," ","Sm3"," ","Sm3"
"24/9-P-4 AH","VOLUND","6033",2023,237.5,"d"," ","Sm3",442940,"Sm3"," ","Sm3"," ","Sm3"
"24/9-P-4 AH","VOLUND","6033",2024,67.4,"d"," ","Sm3",87866,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-21 AH","BALDER","7127",2022,9.9,"d",91621,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-21 AH","BALDER","7127",2023,49.6,"d",2769654,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-21 AH","BALDER","7127",2024,1.1,"d",45919,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-22 AH","BALDER","7133",2022,29.4,"d",1632146,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-22 AH","BALDER","7133",2023,191.7,"d",18627152,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-22 AH","BALDER","7133",2024,91,"d",3273403,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-23 H","BALDER","7129",2022,0.4,"d",18297,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-23 H","BALDER","7129",2023,96.7,"d",5559322,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-23 H","BALDER","7129",2024,55.5,"d",1706511,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-27 AH","BALDER","7695",2022,1.2,"d",104995,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-27 AH","BALDER","7695",2023,145.1,"d",10103134,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-A-27 AH","BALDER","7695",2024,136.6,"d",6455944,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-B-28 H","BALDER","7781",2022,21.2,"d",1816306,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-B-28 H","BALDER","7781",2023,0.2,"d",128171,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-B-28 H","BALDER","7781",2024,0.1,"d",5355,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-C-12 H","BALDER","3381",2022,40.7,"d",0,"Sm3",187806,"Sm3"," ","Sm3"," ","Sm3"
"25/11-C-12 H","BALDER","3381",2023,161.2,"d",0,"Sm3",743312,"Sm3"," ","Sm3"," ","Sm3"
"25/11-C-12 H","BALDER","3381",2024,58.5,"d",0,"Sm3",267437,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-1 H","BALDER","2821",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-1 H","BALDER","2821",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-1 H","BALDER","2821",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-25 H","BALDER","7313",2022,52,"d",2846158,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-25 H","BALDER","7313",2023," ","d",1980,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-25 H","BALDER","7313",2024," ","d",7085,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-26 AH","BALDER","7632",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-26 AH","BALDER","7632",2023,27.5,"d",1613094,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-D-26 AH","BALDER","7632",2024," ","d",8455,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-E-29 AH","BALDER","7834",2022,72,"d",6183697,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-E-29 AH","BALDER","7834",2023,196.7,"d",15248613,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-E-29 AH","BALDER","7834",2024,150.1,"d",7478401,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-14","GRANE","4896",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-14","GRANE","4896",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-14","GRANE","4896",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-20 A","GRANE","4518",2022,293.027,"d",703667139,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-20 A","GRANE","4518",2023,342.267,"d",838203994,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-20 A","GRANE","4518",2024,173.21,"d",338444092,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-23 A","GRANE","6606",2022,0.813,"d",0,"Sm3",1603,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-23 A","GRANE","6606",2023,0.416,"d",0,"Sm3",374,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-23 A","GRANE","6606",2024,0.333,"d",0,"Sm3",220,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-24 A","GRANE","4339",2022,292.966,"d",847452325,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-24 A","GRANE","4339",2023,342.482,"d",1085090735,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-24 A","GRANE","4339",2024,172.198,"d",414955839,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-32","GRANE","6127",2022,0.093,"d",0,"Sm3",115,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-32","GRANE","6127",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-32","GRANE","6127",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-36","GRANE","6336",2022,286.39,"d",0,"Sm3",2234929,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-36","GRANE","6336",2023,320.526,"d",0,"Sm3",2770666,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-36","GRANE","6336",2024,171.597,"d",0,"Sm3",1545324,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-4","GRANE","6333",2022,291.626,"d",453826394,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-4","GRANE","6333",2023,338.767,"d",611308263,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/11-G-4","GRANE","6333",2024,172.14,"d",345868927,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/4-J-1 AH","ALVHEIM","5397",2022,349,"d"," ","Sm3",3975460,"Sm3"," ","Sm3"," ","Sm3"
"25/4-J-1 AH","ALVHEIM","5397",2023,300.2,"d"," ","Sm3",3033711,"Sm3"," ","Sm3"," ","Sm3"
"25/4-J-1 AH","ALVHEIM","5397",2024,168.7,"d"," ","Sm3",1598384,"Sm3"," ","Sm3"," ","Sm3"
