"name","field","npdId","year","operationTime","operationTimeUom","oil","oilUom","gas","gasUom","condensate","condensateUom","water","waterUom"
"33/9-C-14 B","STATFJORD","9132",2023,246.064,"d",2584,"Sm3",1606629,"Sm3"," ","Sm3",204299,"Sm3"
"33/9-C-14 B","STATFJORD","9132",2024,172.814,"d",5836,"Sm3",3762652,"Sm3"," ","Sm3",61769,"Sm3"
"33/9-C-15 B","STATFJORD","6054",2022,348.188,"d",7915,"Sm3",15763543,"Sm3"," ","Sm3",28249,"Sm3"
"33/9-C-15 B","STATFJORD","6054",2023,295.98,"d",12050,"Sm3",28469719,"Sm3"," ","Sm3",35295,"Sm3"
"33/9-C-15 B","STATFJORD","6054",2024,10.958,"d",232,"Sm3",595943,"Sm3"," ","Sm3",1323,"Sm3"
"33/9-C-15 C","STATFJORD","10042",2024,94.834,"d",5143,"Sm3",2894923,"Sm3"," ","Sm3",9048,"Sm3"
"33/9-C-16 A","STATFJORD ØST","7878",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-17 A","STATFJORD","7301",2022,183.5,"d",3985,"Sm3",767958,"Sm3"," ","Sm3",99433,"Sm3"
"33/9-C-17 A","STATFJORD","7301",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-17 B","STATFJORD","9693",2023,98.604,"d",7053,"Sm3",1219495,"Sm3"," ","Sm3",20162,"Sm3"
"33/9-C-17 B","STATFJORD","9693",2024,178.084,"d",4267,"Sm3",971314,"Sm3"," ","Sm3",30168,"Sm3"
"33/9-C-18 B","STATFJORD","7924",2022,342.792,"d",8693,"Sm3",14355810,"Sm3"," ","Sm3",82506,"Sm3"
"33/9-C-18 B","STATFJORD","7924",2023,300.315,"d",13629,"Sm3",12725229,"Sm3"," ","Sm3",67687,"Sm3"
"33/9-C-18 B","STATFJORD","7924",2024,173.917,"d",10669,"Sm3",4733336,"Sm3"," ","Sm3",39380,"Sm3"
"33/9-C-19 E","STATFJORD","9269",2022,359.438,"d",14257,"Sm3",8507004,"Sm3"," ","Sm3",358829,"Sm3"
"33/9-C-19 E","STATFJORD","9269",2023,309.125,"d",9187,"Sm3",5678714,"Sm3"," ","Sm3",252221,"Sm3"
"33/9-C-19 E","STATFJORD","9269",2024,170.874,"d",5493,"Sm3",1159391,"Sm3"," ","Sm3",136168,"Sm3"
"33/9-C-2 B","STATFJORD","9447",2022,335.001,"d",91,"Sm3",24255,"Sm3"," ","Sm3",267785,"Sm3"
"33/9-C-2 B","STATFJORD","9447",2023,252.813,"d",999,"Sm3",177015,"Sm3"," ","Sm3",128110,"Sm3"
"33/9-C-2 B","STATFJORD","9447",2024,162.751,"d",45,"Sm3",288264,"Sm3"," ","Sm3",53465,"Sm3"
"33/9-C-20 A","STATFJORD","7544",2022,258.856,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-20 A","STATFJORD","7544",2023,310.794,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-20 A","STATFJORD","7544",2024,178.022,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-20 AY2","STATFJORD","9332",2022,258.856,"d",14149,"Sm3",13883869,"Sm3"," ","Sm3",96846,"Sm3"
"33/9-C-20 AY2","STATFJORD","9332",2023,310.794,"d",13076,"Sm3",11336409,"Sm3"," ","Sm3",153812,"Sm3"
"33/9-C-20 AY2","STATFJORD","9332",2024,178.022,"d",7135,"Sm3",5241312,"Sm3"," ","Sm3",90396,"Sm3"
"33/9-C-21 A","STATFJORD","6218",2022,356.333,"d",10840,"Sm3",25066460,"Sm3"," ","Sm3",392383,"Sm3"
"33/9-C-21 A","STATFJORD","6218",2023,288.853,"d",8742,"Sm3",18039728,"Sm3"," ","Sm3",293985,"Sm3"
"33/9-C-21 A","STATFJORD","6218",2024,163.084,"d",4986,"Sm3",9258731,"Sm3"," ","Sm3",149272,"Sm3"
"33/9-C-22 B","STATFJORD","9633",2023,99.668,"d",7030,"Sm3",2349479,"Sm3"," ","Sm3",8675,"Sm3"
"33/9-C-22 B","STATFJORD","9633",2024,175.667,"d",5670,"Sm3",3017808,"Sm3"," ","Sm3",39822,"Sm3"
"33/9-C-23 D","STATFJORD","6956",2022,325.711,"d",11043,"Sm3",21890859,"Sm3"," ","Sm3",311026,"Sm3"
"33/9-C-23 D","STATFJORD","6956",2023,299.959,"d",7743,"Sm3",18618391,"Sm3"," ","Sm3",277855,"Sm3"
"33/9-C-23 D","STATFJORD","6956",2024,170.042,"d",4572,"Sm3",13437894,"Sm3"," ","Sm3",170329,"Sm3"
"33/9-C-24","STATFJORD","1971",2022,355,"d",10102,"Sm3",12716307,"Sm3"," ","Sm3",392843,"Sm3"
"33/9-C-24","STATFJORD","1971",2023,281.564,"d",2985,"Sm3",9161610,"Sm3"," ","Sm3",242721,"Sm3"
"33/9-C-24","STATFJORD","1971",2024,149.457,"d",4467,"Sm3",6446033,"Sm3"," ","Sm3",119505,"Sm3"
"33/9-C-25 A","STATFJORD","7330",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-25 A","STATFJORD","7330",2023,280.125,"d",33,"Sm3",992659,"Sm3"," ","Sm3",203496,"Sm3"
"33/9-C-25 A","STATFJORD","7330",2024,140.667,"d",15,"Sm3",825184,"Sm3"," ","Sm3",83496,"Sm3"
"33/9-C-26 C","STATFJORD","7617",2022,88.875,"d",3152,"Sm3",5297703,"Sm3"," ","Sm3",62404,"Sm3"
"33/9-C-26 C","STATFJORD","7617",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-26 C","STATFJORD","7617",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-26 CY2","STATFJORD","9541",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-27 C","STATFJORD","9091",2022,350.19,"d",2775,"Sm3",7620828,"Sm3"," ","Sm3",223449,"Sm3"
"33/9-C-27 C","STATFJORD","9091",2023,251.574,"d",1766,"Sm3",2846383,"Sm3"," ","Sm3",183690,"Sm3"
"33/9-C-27 C","STATFJORD","9091",2024,164.396,"d",599,"Sm3",954816,"Sm3"," ","Sm3",134887,"Sm3"
"33/9-C-28 C","STATFJORD","6140",2022,356.753,"d",6100,"Sm3",6362298,"Sm3"," ","Sm3",308211,"Sm3"
"33/9-C-28 C","STATFJORD","6140",2023,270.001,"d",5543,"Sm3",2919387,"Sm3"," ","Sm3",224955,"Sm3"
"33/9-C-28 C","STATFJORD","6140",2024,166.667,"d",4405,"Sm3",2185966,"Sm3"," ","Sm3",142396,"Sm3"
"33/9-C-29 A","STATFJORD","5194",2022,93.333,"d",2081,"Sm3",3498262,"Sm3"," ","Sm3",31490,"Sm3"
"33/9-C-29 A","STATFJORD","5194",2023,0.126,"d",0,"Sm3",628,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-29 B","STATFJORD","9710",2023,36.771,"d",6543,"Sm3",11868008,"Sm3"," ","Sm3",14000,"Sm3"
"33/9-C-29 B","STATFJORD","9710",2024,176.834,"d",14551,"Sm3",19815644,"Sm3"," ","Sm3",56384,"Sm3"
"33/9-C-3 A","STATFJORD","5992",2022,356.647,"d",36563,"Sm3",24823180,"Sm3"," ","Sm3",447386,"Sm3"
"33/9-C-3 A","STATFJORD","5992",2023,308.565,"d",25931,"Sm3",16582196,"Sm3"," ","Sm3",345334,"Sm3"
"33/9-C-3 A","STATFJORD","5992",2024,179.293,"d",16966,"Sm3",12800491,"Sm3"," ","Sm3",205853,"Sm3"
"33/9-C-30 B","STATFJORD","7147",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-30 B","STATFJORD","7147",2023,0.188,"d",0,"Sm3",75,"Sm3"," ","Sm3",79,"Sm3"
"33/9-C-30 B","STATFJORD","7147",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-31 B","STATFJORD","5771",2022,322.918,"d",7834,"Sm3",22471517,"Sm3"," ","Sm3",18689,"Sm3"
"33/9-C-31 B","STATFJORD","5771",2023,292.791,"d",4595,"Sm3",14501552,"Sm3"," ","Sm3",21687,"Sm3"
"33/9-C-31 B","STATFJORD","5771",2024,165.334,"d",1243,"Sm3",9193330,"Sm3"," ","Sm3",6619,"Sm3"
"33/9-C-32 B","STATFJORD","6086",2022,352.794,"d",12326,"Sm3",12177994,"Sm3"," ","Sm3",154005,"Sm3"
"33/9-C-32 B","STATFJORD","6086",2023,116.688,"d",3755,"Sm3",2929329,"Sm3"," ","Sm3",47128,"Sm3"
"33/9-C-32 B","STATFJORD","6086",2024,138.251,"d",4714,"Sm3",3544620,"Sm3"," ","Sm3",22642,"Sm3"
"33/9-C-33 A","STATFJORD ØST","5061",2022,361.063,"d",161948,"Sm3",113892471,"Sm3"," ","Sm3",740307,"Sm3"
"33/9-C-33 A","STATFJORD ØST","5061",2023,312.522,"d",101286,"Sm3",95458056,"Sm3"," ","Sm3",530750,"Sm3"
"33/9-C-33 A","STATFJORD ØST","5061",2024,178.772,"d",74287,"Sm3",62225177,"Sm3"," ","Sm3",352894,"Sm3"
"33/9-C-35 B","STATFJORD","9160",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-35 B","STATFJORD","9160",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-35 B","STATFJORD","9160",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-36 A","STATFJORD","7610",2022,326.875,"d",20274,"Sm3",48499285,"Sm3"," ","Sm3",308910,"Sm3"
"33/9-C-36 A","STATFJORD","7610",2023,312.48,"d",20085,"Sm3",39229887,"Sm3"," ","Sm3",258002,"Sm3"
"33/9-C-36 A","STATFJORD","7610",2024,176.062,"d",10325,"Sm3",19218353,"Sm3"," ","Sm3",142579,"Sm3"
"33/9-C-37 B","STATFJORD","5942",2022,361.896,"d",7851,"Sm3",50017473,"Sm3"," ","Sm3",305897,"Sm3"
"33/9-C-37 B","STATFJORD","5942",2023,308.563,"d",7939,"Sm3",41444713,"Sm3"," ","Sm3",241511,"Sm3"
"33/9-C-37 B","STATFJORD","5942",2024,179.501,"d",4863,"Sm3",14580725,"Sm3"," ","Sm3",113472,"Sm3"
"33/9-C-38 D","STATFJORD","7676",2022,327.396,"d",12255,"Sm3",45182370,"Sm3"," ","Sm3",59192,"Sm3"
"33/9-C-38 D","STATFJORD","7676",2023,213.501,"d",8330,"Sm3",19895678,"Sm3"," ","Sm3",32426,"Sm3"
"33/9-C-38 D","STATFJORD","7676",2024,176.124,"d",7435,"Sm3",17366979,"Sm3"," ","Sm3",29223,"Sm3"
"33/9-C-39 A","STATFJORD","7040",2022,334.062,"d",12294,"Sm3",47396992,"Sm3"," ","Sm3",433932,"Sm3"
"33/9-C-39 A","STATFJORD","7040",2023,298.626,"d",7820,"Sm3",21122493,"Sm3"," ","Sm3",326342,"Sm3"
"33/9-C-39 A","STATFJORD","7040",2024,170.647,"d",4917,"Sm3",12120982,"Sm3"," ","Sm3",204854,"Sm3"
"33/9-C-4 C","STATFJORD","7451",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-4 C","STATFJORD","7451",2023,0.083,"d",0,"Sm3",9,"Sm3"," ","Sm3",10,"Sm3"
"33/9-C-4 C","STATFJORD","7451",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-40 C","STATFJORD","5280",2022,361.417,"d",12374,"Sm3",36647514,"Sm3"," ","Sm3",138757,"Sm3"
"33/9-C-40 C","STATFJORD","5280",2023,309.043,"d",7199,"Sm3",15067636,"Sm3"," ","Sm3",112016,"Sm3"
"33/9-C-40 C","STATFJORD","5280",2024,172.396,"d",4102,"Sm3",5169410,"Sm3"," ","Sm3",55548,"Sm3"
"33/9-C-41 B","STATFJORD","8205",2022,360.146,"d",18724,"Sm3",2858316,"Sm3"," ","Sm3",4676,"Sm3"
"33/9-C-41 B","STATFJORD","8205",2023,311.522,"d",14082,"Sm3",1919223,"Sm3"," ","Sm3",2744,"Sm3"
"33/9-C-41 B","STATFJORD","8205",2024,178.96,"d",7753,"Sm3",1742983,"Sm3"," ","Sm3",1842,"Sm3"
"33/9-C-42 A","STATFJORD","3175",2022,52.271,"d",2044,"Sm3",7484503,"Sm3"," ","Sm3",9751,"Sm3"
"33/9-C-42 A","STATFJORD","3175",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-42 A","STATFJORD","3175",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-C-5 C","STATFJORD","5837",2022,17.438,"d",110,"Sm3",159186,"Sm3"," ","Sm3",12069,"Sm3"
"33/9-C-5 D","STATFJORD","9495",2022,165.896,"d",2199,"Sm3",3783790,"Sm3"," ","Sm3",199082,"Sm3"
"33/9-C-5 D","STATFJORD","9495",2023,251.624,"d",2687,"Sm3",2988470,"Sm3"," ","Sm3",135082,"Sm3"
"33/9-C-5 D","STATFJORD","9495",2024,160.292,"d",1317,"Sm3",2045350,"Sm3"," ","Sm3",70242,"Sm3"
"33/9-C-6 A","STATFJORD","5244",2022,336.856,"d",6265,"Sm3",4162339,"Sm3"," ","Sm3",155649,"Sm3"
"33/9-C-6 A","STATFJORD","5244",2023,264.604,"d",4835,"Sm3",3483438,"Sm3"," ","Sm3",161073,"Sm3"
"33/9-C-6 A","STATFJORD","5244",2024,140.437,"d",2336,"Sm3",1502348,"Sm3"," ","Sm3",49470,"Sm3"
"33/9-C-7 B","STATFJORD","7278",2022,137.416,"d",1969,"Sm3",61364,"Sm3"," ","Sm3",32464,"Sm3"
"33/9-C-7 C","STATFJORD","9598",2022,10.916,"d",6768,"Sm3",1030944,"Sm3"," ","Sm3",967,"Sm3"
"33/9-C-7 C","STATFJORD","9598",2023,310.542,"d",48731,"Sm3",4345573,"Sm3"," ","Sm3",7665,"Sm3"
"33/9-C-7 C","STATFJORD","9598",2024,179.648,"d",14920,"Sm3",1201957,"Sm3"," ","Sm3",5786,"Sm3"
"33/9-C-8 B","STATFJORD","8760",2022,215.666,"d",11934,"Sm3",34474804,"Sm3"," ","Sm3",212971,"Sm3"
"33/9-C-8 B","STATFJORD","8760",2023,304.46,"d",16705,"Sm3",30899976,"Sm3"," ","Sm3",263626,"Sm3"
"33/9-C-8 B","STATFJORD","8760",2024,149.729,"d",7201,"Sm3",9149105,"Sm3"," ","Sm3",87708,"Sm3"
"33/9-C-9 A","STATFJORD","7057",2022,37.021,"d",4,"Sm3",140550,"Sm3"," ","Sm3",59042,"Sm3"
"33/9-C-9 A","STATFJORD","7057",2023,0.125,"d",0,"Sm3",56,"Sm3"," ","Sm3",27,"Sm3"
"33/9-C-9 A","STATFJORD","7057",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-E-1 H","STATFJORD NORD","2417",2022,316.938,"d",65849,"Sm3",5551055,"Sm3"," ","Sm3",779033,"Sm3"
"33/9-E-1 H","STATFJORD NORD","2417",2023,278.063,"d",52719,"Sm3",4444178,"Sm3"," ","Sm3",794978,"Sm3"
"33/9-E-1 H","STATFJORD NORD","2417",2024,179.271,"d",36356,"Sm3",3064790,"Sm3"," ","Sm3",482850,"Sm3"
"33/9-E-2 BH","STATFJORD NORD","7722",2022,322.188,"d",30976,"Sm3",1858543,"Sm3"," ","Sm3",388973,"Sm3"
"33/9-E-2 BH","STATFJORD NORD","7722",2023,229.937,"d",21371,"Sm3",1282242,"Sm3"," ","Sm3",334741,"Sm3"
"33/9-E-2 BH","STATFJORD NORD","7722",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-E-3 H","STATFJORD NORD","2418",2022,346.564,"d",117453,"Sm3",7047181,"Sm3"," ","Sm3",1140507,"Sm3"
"33/9-E-3 H","STATFJORD NORD","2418",2023,310.021,"d",111356,"Sm3",6681366,"Sm3"," ","Sm3",1196845,"Sm3"
"33/9-E-3 H","STATFJORD NORD","2418",2024,178.355,"d",68245,"Sm3",4094706,"Sm3"," ","Sm3",647180,"Sm3"
"33/9-E-4 AH","STATFJORD NORD","9345",2022,204.127,"d",111047,"Sm3",9361221,"Sm3"," ","Sm3",16411,"Sm3"
"33/9-E-4 AH","STATFJORD NORD","9345",2023,312.564,"d",89199,"Sm3",7519501,"Sm3"," ","Sm3",73417,"Sm3"
"33/9-E-4 AH","STATFJORD NORD","9345",2024,179.354,"d",39085,"Sm3",3294839,"Sm3"," ","Sm3",39971,"Sm3"
"33/9-E-4 H","STATFJORD NORD","2419",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-F-1 H","STATFJORD NORD","2477",2022,137.605,"d",72116,"Sm3",6079354,"Sm3"," ","Sm3",62061,"Sm3"
"33/9-F-1 H","STATFJORD NORD","2477",2023,187.209,"d",54741,"Sm3",4614698,"Sm3"," ","Sm3",127738,"Sm3"
"33/9-F-1 H","STATFJORD NORD","2477",2024,174.251,"d",32987,"Sm3",2780786,"Sm3"," ","Sm3",238216,"Sm3"
"33/9-F-2 H","STATFJORD NORD","2478",2022,352.875,"d",57005,"Sm3",3420287,"Sm3"," ","Sm3",925091,"Sm3"
"33/9-F-2 H","STATFJORD NORD","2478",2023,282.419,"d",35910,"Sm3",2154627,"Sm3"," ","Sm3",814969,"Sm3"
"33/9-F-2 H","STATFJORD NORD","2478",2024,143.625,"d",11621,"Sm3",697282,"Sm3"," ","Sm3",394191,"Sm3"
"33/9-F-3 H","STATFJORD NORD","2479",2022,353.75,"d",35191,"Sm3",2111460,"Sm3"," ","Sm3",287097,"Sm3"
"33/9-F-3 H","STATFJORD NORD","2479",2023,309.814,"d",33786,"Sm3",2027135,"Sm3"," ","Sm3",343872,"Sm3"
"33/9-F-3 H","STATFJORD NORD","2479",2024,162.897,"d",13023,"Sm3",781381,"Sm3"," ","Sm3",174777,"Sm3"
"33/9-F-4 BH","STATFJORD NORD","8047",2022,326,"d",50373,"Sm3",4246443,"Sm3"," ","Sm3",672864,"Sm3"
"33/9-F-4 BH","STATFJORD NORD","8047",2023,94.687,"d",9981,"Sm3",841388,"Sm3"," ","Sm3",167736,"Sm3"
"33/9-F-4 BH","STATFJORD NORD","8047",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-F-4 CH","STATFJORD NORD","10005",2024,51.563,"d",17936,"Sm3",1512015,"Sm3"," ","Sm3",156520,"Sm3"
"33/9-L-1 AH","STATFJORD ØST","9696",2024,18.646,"d",1629,"Sm3",7283981,"Sm3"," ","Sm3",186,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2022,11,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 AH","STATFJORD ØST","9824",2023,124.834,"d",12163,"Sm3",11890601,"Sm3"," ","Sm3",124194,"Sm3"
"33/9-L-2 AH","STATFJORD ØST","9824",2024,139.334,"d",10560,"Sm3",12201596,"Sm3"," ","Sm3",106856,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2022,11,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 BH","STATFJORD ØST","9817",2024,85.271,"d",10241,"Sm3",7742279,"Sm3"," ","Sm3",32693,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2022,27.189,"d",9581,"Sm3",2681166,"Sm3"," ","Sm3",23538,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2023,0.146,"d",40,"Sm3",11575,"Sm3"," ","Sm3",74,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-2 CH","STATFJORD ØST","9796",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2022,1,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2022,17.397,"d",6973,"Sm3",2145086,"Sm3"," ","Sm3",12410,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 BH","STATFJORD ØST","9718",2024,90.378,"d",45026,"Sm3",8234918,"Sm3"," ","Sm3",721,"Sm3"
"33/9-N-1 H","SYGNA","3954",2022,311.855,"d",61856,"Sm3",3729929,"Sm3"," ","Sm3",1471045,"Sm3"
"33/9-N-1 H","SYGNA","3954",2023,49.813,"d",3802,"Sm3",229257,"Sm3"," ","Sm3",81281,"Sm3"
"33/9-N-1 H","SYGNA","3954",2024,36.479,"d",13805,"Sm3",832424,"Sm3"," ","Sm3",198670,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2022,297.647,"d",26368,"Sm3",1589971,"Sm3"," ","Sm3",361046,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2023,0.042,"d",3,"Sm3",169,"Sm3"," ","Sm3",32,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-N-3 H","SYGNA","4133",2022,5.063,"d",788,"Sm3",47501,"Sm3"," ","Sm3",23542,"Sm3"
"33/9-N-3 H","SYGNA","4133",2023,265.939,"d",35034,"Sm3",2112554,"Sm3"," ","Sm3",726324,"Sm3"
"33/9-N-3 H","SYGNA","4133",2024,143.479,"d",28129,"Sm3",1696190,"Sm3"," ","Sm3",673354,"Sm3"
"34/10-A-11 A","GULLFAKS","9950",2024,6.175,"d",4561,"Sm3",1336156,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-12 A","GULLFAKS","8224",2022,363.31,"d",87350,"Sm3",12265445,"Sm3"," ","Sm3",227389,"Sm3"
"34/10-A-12 A","GULLFAKS","8224",2023,362.163,"d",66480,"Sm3",10216794,"Sm3"," ","Sm3",237833,"Sm3"
"34/10-A-12 A","GULLFAKS","8224",2024,157.715,"d",25971,"Sm3",3386300,"Sm3"," ","Sm3",103322,"Sm3"
"34/10-A-13 A","GULLFAKS","8652",2022,361.249,"d",48922,"Sm3",10307006,"Sm3"," ","Sm3",429799,"Sm3"
"34/10-A-13 A","GULLFAKS","8652",2023,337.705,"d",32469,"Sm3",6245896,"Sm3"," ","Sm3",355686,"Sm3"
"34/10-A-13 A","GULLFAKS","8652",2024,150.717,"d",15827,"Sm3",2685013,"Sm3"," ","Sm3",149777,"Sm3"
"34/10-A-16 A","GULLFAKS","1349",2022,362.658,"d",33380,"Sm3",7336218,"Sm3"," ","Sm3",750810,"Sm3"
"34/10-A-16 A","GULLFAKS","1349",2023,360.466,"d",26299,"Sm3",5610952,"Sm3"," ","Sm3",649953,"Sm3"
"34/10-A-16 A","GULLFAKS","1349",2024,159.686,"d",14455,"Sm3",2629843,"Sm3"," ","Sm3",303122,"Sm3"
"34/10-A-17 B","GULLFAKS","9420",2022,38.38,"d",7653,"Sm3",594676,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-17 B","GULLFAKS","9420",2023,89.955,"d",14257,"Sm3",1438843,"Sm3"," ","Sm3",335,"Sm3"
"34/10-A-17 B","GULLFAKS","9420",2024,19.418,"d",0,"Sm3",6126324,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-19 B","GULLFAKS","8980",2022,361.152,"d",27789,"Sm3",4340966,"Sm3"," ","Sm3",56575,"Sm3"
"34/10-A-19 B","GULLFAKS","8980",2023,172.664,"d",3383,"Sm3",649479,"Sm3"," ","Sm3",20191,"Sm3"
"34/10-A-19 B","GULLFAKS","8980",2024,6.607,"d",123,"Sm3",23975,"Sm3"," ","Sm3",788,"Sm3"
"34/10-A-22 B","GULLFAKS","8060",2022,35.334,"d",18859,"Sm3",2097530,"Sm3"," ","Sm3",8172,"Sm3"
"34/10-A-22 B","GULLFAKS","8060",2023,35.585,"d",12273,"Sm3",1641956,"Sm3"," ","Sm3",11376,"Sm3"
"34/10-A-22 B","GULLFAKS","8060",2024,12.583,"d",3329,"Sm3",380204,"Sm3"," ","Sm3",5050,"Sm3"
"34/10-A-24 B","GULLFAKS","5427",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-24 B","GULLFAKS","5427",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-24 B","GULLFAKS","5427",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-26","GULLFAKS","1471",2022,294.035,"d",27176,"Sm3",14383122,"Sm3"," ","Sm3",157562,"Sm3"
"34/10-A-26","GULLFAKS","1471",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-26","GULLFAKS","1471",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-27 B","GULLFAKS","8390",2022,361.631,"d",23990,"Sm3",3102174,"Sm3"," ","Sm3",223203,"Sm3"
"34/10-A-27 B","GULLFAKS","8390",2023,269.435,"d",13030,"Sm3",2205071,"Sm3"," ","Sm3",163236,"Sm3"
"34/10-A-27 B","GULLFAKS","8390",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-28 A","GULLFAKS","6004",2022,337.461,"d",55118,"Sm3",10524776,"Sm3"," ","Sm3",225416,"Sm3"
"34/10-A-28 A","GULLFAKS","6004",2023,361.174,"d",47394,"Sm3",10841760,"Sm3"," ","Sm3",269108,"Sm3"
"34/10-A-28 A","GULLFAKS","6004",2024,158.135,"d",18839,"Sm3",4206490,"Sm3"," ","Sm3",122733,"Sm3"
"34/10-A-29 A","GULLFAKS","2217",2022,19.521,"d",5506,"Sm3",556327,"Sm3"," ","Sm3",6319,"Sm3"
"34/10-A-29 A","GULLFAKS","2217",2023,361.165,"d",36869,"Sm3",5025895,"Sm3"," ","Sm3",292857,"Sm3"
"34/10-A-29 A","GULLFAKS","2217",2024,158.517,"d",10674,"Sm3",1506948,"Sm3"," ","Sm3",172543,"Sm3"
"34/10-A-30 C","GULLFAKS","7923",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-30 C","GULLFAKS","7923",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-30 C","GULLFAKS","7923",2024,0.003,"d",0,"Sm3",47,"Sm3"," ","Sm3",3,"Sm3"
"34/10-A-31 A","GULLFAKS","9196",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"34/10-A-31 A","GULLFAKS","9196",2023,14.45,"d",910,"Sm3",519080,"Sm3"," ","Sm3",3726,"Sm3"
"34/10-A-31 A","GULLFAKS","9196",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
