"name","field","npdId","year","operationTime","operationTimeUom","gas","gasUom","water","waterUom","co2","co2Uom","cuttings","cuttingsUom"
"2/4-C-2","EKOFISK","648",1986,313.63,"d",584845000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1987,176.52,"d",166914000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1988,352.15,"d",416500000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1989,259.64,"d",395093000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1990,255.71,"d",358897000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1991,290.99,"d",431766000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1992,226.15,"d",253593000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1993,202.05,"d",268669000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1994,157.09,"d",189285000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1995,146.44,"d",200815000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1996,82.05,"d",125639000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1997,7.58,"d",15584000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-2","EKOFISK","648",1998,4.58,"d",6064000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1975,207.1,"d",354372000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1976,291.5,"d",444045000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1977,300.5,"d",311426000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1978,289.7,"d",26888000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1979,255.5,"d",150146000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1980,309,"d",315368000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1981,172.77,"d",121907000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1982,124.85,"d",80386000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1983,287.25,"d",464475000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1984,243.88,"d",333899000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1985,240.16,"d",419192000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1986,312.76,"d",607762000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1987,141.5,"d",169953000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1988,352.15,"d",436525000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1989,259.33,"d",415455000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1990,262.26,"d",387980000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1991,280.64,"d",445320000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1992,151.28,"d",169391000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1993,187.06,"d",266350000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1994,151.84,"d",195255000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1995,156.45,"d",226278000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1996,84.01,"d",132048000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1997,9.67,"d",20839000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-3","EKOFISK","649",1998,1.58,"d",7119000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1975,226.3,"d",358184000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1976,317.2,"d",469413000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1977,257.7,"d",305131000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1978,324.3,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1979,137.4,"d",86188000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1982,121.63,"d",169730000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1983,279.7,"d",506368000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1984,234.13,"d",362708000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1985,237.9,"d",418979000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1986,315.17,"d",687779000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1987,166.26,"d",194060000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1988,347.85,"d",508911000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1989,261.13,"d",485446000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1990,279.91,"d",486413000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1991,291.73,"d",532390000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1992,211.62,"d",277512000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1993,193.28,"d",321849000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1994,148.53,"d",228055000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1995,153.96,"d",265363000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1996,70.1,"d",134450000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1997,9.67,"d",24523000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1998,0.13,"d",6051000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-5","EKOFISK","650",1999," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1975,233.9,"d",390539000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1976,322.1,"d",463540000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1977,243.8,"d",289520000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1978,320.2,"d",591785000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1979,220.3,"d",262554000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1980,27.2,"d",42264000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1981,164.93,"d",241837000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1982,75.73,"d",111974000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1985," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1986," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1987," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1988," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1989," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1990," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1991," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1992," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1993," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8","EKOFISK","652",1994," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1994," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1995," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1996," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1997," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1998," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-8 A","EKOFISK","2308",1999," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1975,218.9,"d",383377000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1976,332.6,"d",535187000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1977,259.7,"d",448223000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1978,226.4,"d",411775000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1979,131.4,"d",202323000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1980,139.1,"d",205461000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1981,160.53,"d",225393000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1982,98.4,"d",126640000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1985,68.56,"d",112715000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1986,319.58,"d",673140000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1987,183.65,"d",205806000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1988,316.07,"d",463639000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1989,259.36,"d",476739000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1990,258.04,"d",438559000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1991,290.64,"d",519376000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1992,193.82,"d",249113000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1993,186.29,"d",311433000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9","EKOFISK","653",1994,110.01,"d",144953000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1994," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1995," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1996," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1997," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1998," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-C-9 A","EKOFISK","2374",1999," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1994,168.2,"d",0,"Sm3",263100,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1995,352.56,"d",0,"Sm3",922512,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1996,363.29,"d",0,"Sm3",754777,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1997,360.94,"d",0,"Sm3",520502,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1998,265.06,"d",0,"Sm3",322172,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",1999," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",2000," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-10","TOR","734",2006,30.73,"d"," ","Sm3",16403,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1992,174.72,"d",0,"Sm3",584848,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1993,353.91,"d",0,"Sm3",992735,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1994,352.37,"d",0,"Sm3",902260,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1995,356.88,"d",0,"Sm3",724645,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1996,357.49,"d",0,"Sm3",694383,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1997,289.65,"d",0,"Sm3",541070,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1998," ","d",0,"Sm3",100,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",1999," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",2000," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-E-5","TOR","723",2006," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1989,63.22,"d",0,"Sm3",124817,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1990,316.91,"d",0,"Sm3",398251,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1991,313.4,"d",0,"Sm3",234745,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1992,349.33,"d",0,"Sm3",222944,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1993,344.42,"d",0,"Sm3",295126,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1994,355.36,"d",0,"Sm3",716529,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1995,360.2,"d",0,"Sm3",743977,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1996,363.61,"d",0,"Sm3",656117,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1997,364.84,"d",0,"Sm3",641548,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1998,288.77,"d",0,"Sm3",467342,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1","EKOFISK","1295",1999,273.21,"d",0,"Sm3",408693,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2000,0.85,"d"," ","Sm3",1214,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2006,29,"d"," ","Sm3",68750,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2016,343.63,"d"," ","Sm3",867733,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2017,362.56,"d"," ","Sm3",924109,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2018,340.32,"d"," ","Sm3",867685,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2019,321.4,"d"," ","Sm3",726865,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2020,362.91,"d"," ","Sm3",866605,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2021,360.42,"d"," ","Sm3",768392,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-1 A","EKOFISK","6981",2022,55.78,"d"," ","Sm3",116040,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1990,344.39,"d",57174000,"Sm3",707977,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1991,312.43,"d",0,"Sm3",537714,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1992,348.25,"d",0,"Sm3",644232,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1993,340,"d",0,"Sm3",639727,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1994,358.32,"d",0,"Sm3",956198,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1995,358.99,"d",0,"Sm3",1080422,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1996,365.25,"d",0,"Sm3",1076252,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1997,346.96,"d",0,"Sm3",948073,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10","EKOFISK","1361",1998,1,"d",0,"Sm3",954,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 A","EKOFISK","3398",1998,155.41,"d",0,"Sm3",463432,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 A","EKOFISK","3398",1999,332.81,"d",0,"Sm3",849302,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 A","EKOFISK","3398",2000,30.4,"d"," ","Sm3",70874,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 A","EKOFISK","3398",2006,30.83,"d"," ","Sm3",77095,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 BY2","EKOFISK","8728",2019,117.85,"d"," ","Sm3",84689,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 BY2","EKOFISK","8728",2020,343.89,"d"," ","Sm3",194066,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 BY2","EKOFISK","8728",2021,359.15,"d"," ","Sm3",187687,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-10 BY2","EKOFISK","8728",2022,58.66,"d"," ","Sm3",27831,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1988,75.87,"d",0,"Sm3",257264,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1989,306.69,"d",0,"Sm3",1176958,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1990,309.38,"d",0,"Sm3",807597,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1991,312.91,"d",0,"Sm3",835352,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1992,348.94,"d",0,"Sm3",985297,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1993,326.23,"d",0,"Sm3",818896,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1994,341.85,"d",0,"Sm3",1440135,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1995,358.76,"d",0,"Sm3",2051167,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1996,365.39,"d",0,"Sm3",1987670,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1997,364.88,"d",0,"Sm3",1918086,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11","EKOFISK","1291",1998,11,"d",0,"Sm3",47499,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 A","EKOFISK","3365",1998,225.6,"d",0,"Sm3",1369543,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 A","EKOFISK","3365",1999,318.65,"d",0,"Sm3",1822097,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 A","EKOFISK","3365",2000,30.43,"d"," ","Sm3",155032,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 A","EKOFISK","3365",2006,31,"d"," ","Sm3",151048,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 B","EKOFISK","8889",2020,320.07,"d"," ","Sm3",733281,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 B","EKOFISK","8889",2021,361.74,"d"," ","Sm3",647743,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-11 B","EKOFISK","8889",2022,53.98,"d"," ","Sm3",84109,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1988,267.65,"d",0,"Sm3",765048,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1989,335.54,"d",65180000,"Sm3",1133573,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1990,345.76,"d",24602000,"Sm3",991870,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1991,314.76,"d",0,"Sm3",847773,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1992,348.63,"d",0,"Sm3",1029242,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1993,327.81,"d",0,"Sm3",848264,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1994,340.05,"d",0,"Sm3",1181959,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1995,359.97,"d",0,"Sm3",1737520,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1996,365,"d",0,"Sm3",1680048,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1997,363.96,"d",0,"Sm3",1645737,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1998,316.89,"d",0,"Sm3",1289181,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12","EKOFISK","876",1999,281.16,"d",0,"Sm3",998867,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2000,1.53,"d"," ","Sm3",6118,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2006," ","d"," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2016,345.77,"d"," ","Sm3",625880,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2017,356.71,"d"," ","Sm3",967751,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2018,360.42,"d"," ","Sm3",1008617,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2019,335.92,"d"," ","Sm3",872708,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2020,361.48,"d"," ","Sm3",870499,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2021,346.74,"d"," ","Sm3",738573,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-12 A","EKOFISK","6833",2022,59,"d"," ","Sm3",118784,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1988,259.2,"d",0,"Sm3",823717,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1989,336.19,"d",0,"Sm3",1004055,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1990,314.32,"d",0,"Sm3",762481,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1991,309.09,"d",0,"Sm3",577107,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1992,346.51,"d",0,"Sm3",674046,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1993,343.94,"d",0,"Sm3",890717,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1994,346.55,"d",0,"Sm3",1687461,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1995,343.47,"d",0,"Sm3",1462229,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1996,365.25,"d",0,"Sm3",1525130,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1997,359.88,"d",0,"Sm3",1442766,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1998,330.18,"d",0,"Sm3",1309726,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13","EKOFISK","672",1999,348.74,"d",0,"Sm3",1183554,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2000,30.6,"d"," ","Sm3",88567,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2006,31,"d"," ","Sm3",87354,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2016,343.73,"d"," ","Sm3",828416,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2017,353.01,"d"," ","Sm3",926368,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2018,359,"d"," ","Sm3",895856,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2019,335.96,"d"," ","Sm3",827267,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2020,362.48,"d"," ","Sm3",806111,"Sm3"," ","Sm3"," ","Sm3"
"2/4-K-13 A","EKOFISK","7063",2021,360.7,"d"," ","Sm3",830084,"Sm3"," ","Sm3"," ","Sm3"
