"name","npdId","year","gas","gasUom","water","waterUom","CO2","CO2Uom","cuttings","cuttingsUom"
"URD",2834734,2010," ","Sm3",1246250,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011," ","Sm3",1138913,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012," ","Sm3",1268280,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013," ","Sm3",1044674,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2014," ","Sm3",1647815,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2015," ","Sm3",947603,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2016," ","Sm3",687477,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2017," ","Sm3",1050491,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2018," ","Sm3",578530,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2019," ","Sm3",832024,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2020," ","Sm3",671563,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2021," ","Sm3",485385,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2022," ","Sm3",439224,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2023," ","Sm3",149146,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2024," ","Sm3",17498,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2015," ","Sm3",30743,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2016," ","Sm3",109838,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2017," ","Sm3",79015,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2018," ","Sm3",102740,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2019," ","Sm3",107084,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2020," ","Sm3",67790,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2021," ","Sm3",50655,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2022," ","Sm3",46037,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2023," ","Sm3",39258,"Sm3"," ","Sm3"," ","Sm3"
"VALEMON",20460969,2024," ","Sm3",10568,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2008," ","Sm3",768603,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2009," ","Sm3",707255,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2010," ","Sm3",1633937,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2011," ","Sm3",1294308,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2012," ","Sm3",873567,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2013," ","Sm3",5433,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2014," ","Sm3",1179246,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2015," ","Sm3",1219637,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2016," ","Sm3",1553268,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2017," ","Sm3",1451301,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2018," ","Sm3",1358217,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2019," ","Sm3",1148297,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2020," ","Sm3",1258220,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2021," ","Sm3",1406136,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2022," ","Sm3",1681002,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2023," ","Sm3",1569349,"Sm3"," ","Sm3"," ","Sm3"
"VALHALL",43548,2024," ","Sm3",136533,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2000,334830670,"Sm3",396869,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2001,238343908,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2002,299683178,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2003,265390480,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2004,234747289,"Sm3",125122,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2005,244290206,"Sm3",1918262,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2006,238189522,"Sm3",2744604,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2007,178534500,"Sm3",2636625,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2008,217451942,"Sm3",2270245,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2009,370224381,"Sm3",1463829,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2010,239203062,"Sm3",2041944,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2011,220879045,"Sm3",1638310,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2012,241640319,"Sm3",1994884,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2013,261430796,"Sm3",1961700,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2014,149914630,"Sm3",2231259,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2015,236645883,"Sm3",2241129,"Sm3"," ","Sm3"," ","Sm3"
"VARG",43451,2016,16042345,"Sm3",756575,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2000,449870783,"Sm3",5878933,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2001,515477742,"Sm3",5649769,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2002,480250991,"Sm3",5339979,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2003,643608321,"Sm3",4924726,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2004,507510604,"Sm3",6297224,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2005,437744799,"Sm3",5362578,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2006,419555233,"Sm3",7017036,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2007,182185192,"Sm3",5368683,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2008,84823392,"Sm3",6085680,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2009,253370595,"Sm3",5885245,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2010,430959949,"Sm3",6403923,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2011,547097906,"Sm3",3730070,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2012,404368514,"Sm3",5370354,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2013,417666634,"Sm3",3033460,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2014,263518782,"Sm3",4237364,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2015,85030317,"Sm3",3861799,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2016,6259237,"Sm3",4028010,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2017,0,"Sm3",3094534,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2018,0,"Sm3",885994,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2019," ","Sm3",3484983,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2020," ","Sm3",980849,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2021," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VESLEFRIKK",43618,2022," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2000,0,"Sm3",4188609,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2001,0,"Sm3",3389733,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2002,0,"Sm3",3470755,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2003,0,"Sm3",6381321,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2004," ","Sm3",5738764,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2005," ","Sm3",7692740,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2006," ","Sm3",7123435,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2007," ","Sm3",5664932,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2008," ","Sm3",4981368,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2009," ","Sm3",4422616,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2010," ","Sm3",4566286,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2011," ","Sm3",6827835,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2012," ","Sm3",7488698,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2013," ","Sm3",6960204,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2014," ","Sm3",7981072,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2015," ","Sm3",10463114,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2016," ","Sm3",9063846,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2017," ","Sm3",7335650,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2018," ","Sm3",8855545,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2019," ","Sm3",7563343,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2020," ","Sm3",5051310,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2021," ","Sm3",7809304,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2022," ","Sm3",6922697,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2023," ","Sm3",6712461,"Sm3"," ","Sm3"," ","Sm3"
"VIGDIS",43732,2024," ","Sm3",733115,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2000,920622348,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2001,1565905464,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2002,2132924709,"Sm3",129723,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2003,2514119264,"Sm3",359238,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2004,2779554731,"Sm3",1008125,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2005,1558616269,"Sm3",159859,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2006,1441748097,"Sm3",535330,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2007,3654157912,"Sm3",718651,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2008,4031217326,"Sm3",324182,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2009,3382917670,"Sm3",442297,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2010,3318334137,"Sm3",1356131,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2011,1778432963,"Sm3",35876,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2012,2180792086,"Sm3",279506,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2013,3118394020,"Sm3",283760,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2014,3984009768,"Sm3",945957,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2015,3251413822,"Sm3",725098,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2016,2650186514,"Sm3",460538,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2017,2140189744,"Sm3",605779,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2018,1552361193,"Sm3",859454,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2019,868007924,"Sm3",984211,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2020,836440760,"Sm3",953320,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2021,9485135,"Sm3",1173977,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2022,0,"Sm3",1182089,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2023,585805,"Sm3",1132765,"Sm3"," ","Sm3"," ","Sm3"
"VISUND",43745,2024,0,"Sm3",125831,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2008," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2009," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2010," ","Sm3",159679,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2011," ","Sm3",935231,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2012," ","Sm3",1430299,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2013," ","Sm3",1758206,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2014," ","Sm3",1807669,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2015," ","Sm3",1165504,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2016," ","Sm3",1319685,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2017," ","Sm3",779268,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2018," ","Sm3",1392704,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2019," ","Sm3",506338,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2020," ","Sm3",758786,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2021," ","Sm3",849408,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2022," ","Sm3",559705,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2023," ","Sm3",442940,"Sm3"," ","Sm3"," ","Sm3"
"VOLUND",4380167,2024," ","Sm3",43906,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2008," ","Sm3",1722847,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2009," ","Sm3",4392198,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2010," ","Sm3",4569394,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2011," ","Sm3",3442447,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2012," ","Sm3",2975212,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2013," ","Sm3",3462612,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2014," ","Sm3",3842837,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2015," ","Sm3",3201627,"Sm3"," ","Sm3"," ","Sm3"
"VOLVE",3420717,2016," ","Sm3",2052229,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2000,23153972,"Sm3",426975,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2001,1271787,"Sm3",67209,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2021,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2022,8668191,"Sm3",93,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2023,14351123,"Sm3",455732,"Sm3"," ","Sm3"," ","Sm3"
"YME",43807,2024,1078787,"Sm3",64870,"Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2000,4911428934,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2001,5840146385,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2002,7793174539,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2003,9539779889,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2004,10934249169,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2005,10551198722,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2006,9241370945,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2007,8408552824,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2008,8526603693,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2009,7786014940,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2010,7146834495,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2011,4894594676,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2012,4805100245,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2013,3503036236,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2014,4335143186,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2015,4219537186,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2016,3904458148,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2017,3775886763,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2018,862592764,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2019,400879662,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2020,1140466549,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2021,502704882,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2022,286805479,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2023,248091959,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ÅSGARD",43765,2024,27659028,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
