"name","npdId","year","month","gas","gasUom","water","waterUom","CO2","CO2Uom","cuttings","cuttingsUom"
"IVAR AASEN",23384520,2022,11," ","Sm3",604092,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2022,12," ","Sm3",624699,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,1," ","Sm3",592666,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,2," ","Sm3",539554,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,3," ","Sm3",505847,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,4," ","Sm3",610664,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,5," ","Sm3",598437,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,6," ","Sm3",586429,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,7," ","Sm3",604757,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,8," ","Sm3",595814,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,9," ","Sm3",541170,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,10," ","Sm3",542836,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,11," ","Sm3",555681,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2023,12," ","Sm3",593951,"Sm3"," ","Sm3"," ","Sm3"
"IVAR AASEN",23384520,2024,1," ","Sm3",636605,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2019,9,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2019,10,0,"Sm3",470108,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2019,11,0,"Sm3",1643897,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2019,12,0,"Sm3",2088687,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,1,0,"Sm3",1928537,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,2,0,"Sm3",2193633,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,3,0,"Sm3",2187858,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,4,5272989,"Sm3",2501704,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,5,2673238,"Sm3",2631682,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,6,0,"Sm3",2354117,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,7,0,"Sm3",2655944,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,8,0,"Sm3",2699791,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,9,0,"Sm3",2120810,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,10,0,"Sm3",2725377,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,11,0,"Sm3",2628890,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2020,12,0,"Sm3",2756315,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,1,0,"Sm3",2776852,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,2,0,"Sm3",2509983,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,3,0,"Sm3",2565080,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,4,0,"Sm3",2312249,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,5,0,"Sm3",3136385,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,6,0,"Sm3",3069290,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,7,0,"Sm3",2796762,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,8,0,"Sm3",3142921,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,9,0,"Sm3",3055910,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,10,0,"Sm3",3109615,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,11,2028210,"Sm3",2324378,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2021,12,0,"Sm3",3145169,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,1,0,"Sm3",2603005,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,2,0,"Sm3",2850125,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,3,3575422,"Sm3",3222743,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,4,0,"Sm3",3037648,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,5,0,"Sm3",3218475,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,6,0,"Sm3",2239451,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,7,0,"Sm3",2317756,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,8,0,"Sm3",3194335,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,9,2516179,"Sm3",3038388,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,10,11963072,"Sm3",3067829,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,11,9268463,"Sm3",3106339,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2022,12,0,"Sm3",3090498,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,1,0,"Sm3",3940046,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,2,0,"Sm3",3850798,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,3,81257988,"Sm3",3803794,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,4,0,"Sm3",4060188,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,5,0,"Sm3",4137871,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,6,0,"Sm3",4497481,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,7,0,"Sm3",4633395,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,8,0,"Sm3",4662101,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,9,0,"Sm3",4355383,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,10,0,"Sm3",4670081,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,11,0,"Sm3",4082111,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2023,12,0,"Sm3",4806670,"Sm3"," ","Sm3"," ","Sm3"
"JOHAN SVERDRUP",26376286,2024,1,0,"Sm3",4391287,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,1999,10," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,1999,11," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,1999,12," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,1," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,2," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,3," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,4," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,5," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,6," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,7," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,8," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,9," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,10," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,11," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2000,12," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,1," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,2," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,3," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,4," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,5," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,6," ","Sm3",20275,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,7," ","Sm3",153507,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,8," ","Sm3",220777,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,9," ","Sm3",238495,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,10," ","Sm3",392921,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,11," ","Sm3",359990,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2001,12," ","Sm3",331904,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,1," ","Sm3",385145,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,2," ","Sm3",382240,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,3," ","Sm3",354574,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,4," ","Sm3",403748,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,5," ","Sm3",303222,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,6," ","Sm3",310209,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,7," ","Sm3",306253,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,8," ","Sm3",278301,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,9," ","Sm3",183443,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,10," ","Sm3",321963,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,11," ","Sm3",197311,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2002,12," ","Sm3",298206,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,1," ","Sm3",374337,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,2," ","Sm3",324362,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,3," ","Sm3",336195,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,4," ","Sm3",219879,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,5," ","Sm3",248899,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,6," ","Sm3",358950,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,7," ","Sm3",296539,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,8," ","Sm3",322928,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,9," ","Sm3",166020,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,10," ","Sm3",203831,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,11," ","Sm3",377435,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2003,12," ","Sm3",375470,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,1," ","Sm3",364047,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,2," ","Sm3",351591,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,3," ","Sm3",339702,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,4," ","Sm3",322539,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,5," ","Sm3",377203,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,6," ","Sm3",352392,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,7," ","Sm3",379313,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,8," ","Sm3",343083,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,9," ","Sm3",339687,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,10," ","Sm3",452369,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,11," ","Sm3",183267,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2004,12," ","Sm3",402657,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,1," ","Sm3",385893,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,2," ","Sm3",344693,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,3," ","Sm3",410288,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,4," ","Sm3",393352,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,5," ","Sm3",253048,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,6," ","Sm3",385075,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,7," ","Sm3",429659,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,8," ","Sm3",403447,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,9," ","Sm3",189894,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,10," ","Sm3",419073,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,11," ","Sm3",328599,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2005,12," ","Sm3",470707,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,1," ","Sm3",547640,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,2," ","Sm3",328414,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,3," ","Sm3",462740,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,4," ","Sm3",398265,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,5," ","Sm3",392055,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,6," ","Sm3",265518,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,7," ","Sm3",307059,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,8," ","Sm3",347187,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,9," ","Sm3",370273,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,10," ","Sm3",339280,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,11," ","Sm3",332228,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2006,12," ","Sm3",317324,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,1," ","Sm3",336329,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,2," ","Sm3",166944,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,3," ","Sm3",338603,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,4," ","Sm3",320277,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,5," ","Sm3",479221,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,6," ","Sm3",420222,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,7," ","Sm3",357122,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,8," ","Sm3",441555,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,9," ","Sm3",374102,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,10," ","Sm3",382067,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,11," ","Sm3",314651,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2007,12," ","Sm3",399297,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,1," ","Sm3",361536,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,2," ","Sm3",270992,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,3," ","Sm3",380224,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,4," ","Sm3",371509,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,5," ","Sm3",367440,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,6," ","Sm3",239544,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,7," ","Sm3",330777,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,8," ","Sm3",378240,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,9," ","Sm3",335990,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,10," ","Sm3",377592,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,11," ","Sm3",245286,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2008,12," ","Sm3",80248,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,1," ","Sm3",104102,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,2," ","Sm3",241240,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,3," ","Sm3",134293,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,4," ","Sm3",207236,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,5," ","Sm3",182462,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,6," ","Sm3",136745,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,7," ","Sm3",167496,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,8," ","Sm3",290726,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,9," ","Sm3",207162,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,10," ","Sm3",289407,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,11," ","Sm3",214595,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2009,12," ","Sm3",329733,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,1," ","Sm3",225093,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,2," ","Sm3",165767,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,3," ","Sm3",267245,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,4," ","Sm3",346767,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,5," ","Sm3",281065,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,6," ","Sm3",279737,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,7," ","Sm3",346469,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,8," ","Sm3",76085,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,9," ","Sm3",230217,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,10," ","Sm3",296270,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,11," ","Sm3",202094,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2010,12," ","Sm3",249160,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,1," ","Sm3",273421,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,2," ","Sm3",292166,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,3," ","Sm3",347106,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,4," ","Sm3",298610,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,5," ","Sm3",335966,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,6," ","Sm3",244569,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,7," ","Sm3",258337,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,8," ","Sm3",308806,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,9," ","Sm3",317458,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,10," ","Sm3",336004,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,11," ","Sm3",309784,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2011,12," ","Sm3",255147,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,1," ","Sm3",287884,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,2," ","Sm3",216578,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,3," ","Sm3",243884,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,4," ","Sm3",265672,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,5," ","Sm3",284511,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,6," ","Sm3",164097,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,7," ","Sm3",161274,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,8," ","Sm3",292910,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,9," ","Sm3",162336,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,10," ","Sm3",286236,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,11," ","Sm3",259995,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2012,12," ","Sm3",269436,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,1," ","Sm3",238646,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,2," ","Sm3",184025,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,3," ","Sm3",186640,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,4," ","Sm3",250327,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,5," ","Sm3",128961,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,6," ","Sm3",139054,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,7," ","Sm3",270254,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,8," ","Sm3",268258,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,9," ","Sm3",188964,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,10," ","Sm3",234971,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,11," ","Sm3",109076,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2013,12," ","Sm3",232177,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,1," ","Sm3",212847,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,2," ","Sm3",230674,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,3," ","Sm3",228087,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,4," ","Sm3",205441,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,5," ","Sm3",203835,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,6," ","Sm3",214554,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,7," ","Sm3",258754,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,8," ","Sm3",180050,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,9," ","Sm3",253105,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,10," ","Sm3",215772,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,11," ","Sm3",267825,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2014,12," ","Sm3",84228,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,1," ","Sm3",254958,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,2," ","Sm3",220083,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,3,0,"Sm3",194250,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,4,0,"Sm3",138864,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,5,0,"Sm3",20322,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,6,0,"Sm3",49843,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,7,0,"Sm3",152791,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,8,0,"Sm3",137140,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,9,0,"Sm3",56484,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,10,0,"Sm3",169110,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,11,0,"Sm3",110175,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2015,12,0,"Sm3",72069,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,1,0,"Sm3",208886,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,2,0,"Sm3",171623,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,3,0,"Sm3",196523,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,4,0,"Sm3",212785,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,5,0,"Sm3",81137,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,6,0,"Sm3",194087,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,7,0,"Sm3",195293,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,8,0,"Sm3",227753,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,9,0,"Sm3",139659,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,10,0,"Sm3",196392,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,11,0,"Sm3",118560,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2016,12,0,"Sm3",28061,"Sm3"," ","Sm3"," ","Sm3"
"JOTUN",43604,2017,1,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"KNARR",20460988,2015,3," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"KNARR",20460988,2015,4," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
