"name","field","npdId","year","operationTime","operationTimeUom","oil","oilUom","gas","gasUom","condensate","condensateUom","water","waterUom"
"33/9-L-1 H","STATFJORD ØST","3713",2007,352.68,"d",184394,"Sm3",26184000,"Sm3"," ","Sm3",107202,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2008,278.3,"d",149942,"Sm3",21291000,"Sm3"," ","Sm3",143979,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2009,321.59,"d",86252,"Sm3",12243000,"Sm3"," ","Sm3",213557,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2010,272.19,"d",28847,"Sm3",4098000,"Sm3"," ","Sm3",113768,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2011,297.22,"d",12144,"Sm3",1724000,"Sm3"," ","Sm3",99952,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2012,61.14,"d",2411,"Sm3",341000,"Sm3"," ","Sm3",17533,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2013," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2014,0.79,"d",31,"Sm3",4,"Sm3"," ","Sm3",226,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2016,0.813,"d",57,"Sm3",8143,"Sm3"," ","Sm3",380,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2017,0.125,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2018,1,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2021," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-1 H","STATFJORD ØST","3713",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",1996,127.68,"d",359480,"Sm3",51146000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",1997,355.2,"d",1156539,"Sm3",163949000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",1998,337.48,"d",1559354,"Sm3",219828000,"Sm3"," ","Sm3",2591,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",1999,346.56,"d",1593525,"Sm3",226199000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2002,303.2,"d",654517,"Sm3",92680000,"Sm3"," ","Sm3",736506,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2003,360.76,"d",520665,"Sm3",73726000,"Sm3"," ","Sm3",958065,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2004,337.95,"d",407109,"Sm3",57675000,"Sm3"," ","Sm3",1141258,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2005,355.44,"d",315519,"Sm3",44804000,"Sm3"," ","Sm3",1137245,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2006,272.74,"d",254349,"Sm3",36119000,"Sm3"," ","Sm3",991805,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2007,359.94,"d",256770,"Sm3",36461000,"Sm3"," ","Sm3",1640280,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2008,307.17,"d",149751,"Sm3",21265000,"Sm3"," ","Sm3",1113864,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2009,330.81,"d",146900,"Sm3",20848000,"Sm3"," ","Sm3",1244436,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2010,360.19,"d",118940,"Sm3",16890000,"Sm3"," ","Sm3",934920,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2011,337.39,"d",110615,"Sm3",15707000,"Sm3"," ","Sm3",762000,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2012,246.88,"d",76845,"Sm3",10904000,"Sm3"," ","Sm3",498482,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2013,1.17,"d",20,"Sm3",3000,"Sm3"," ","Sm3",195,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2014,0.04,"d",12,"Sm3",2,"Sm3"," ","Sm3",48,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2016,0.417,"d",6,"Sm3",851,"Sm3"," ","Sm3",51,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2017," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2018,1,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2021," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-2 H","STATFJORD ØST","2209",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1994,83.17,"d",253097,"Sm3",37012000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1995,345.96,"d",1290373,"Sm3",183786000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1996,324.72,"d",1083357,"Sm3",154216000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1997,350.6,"d",864508,"Sm3",122576000,"Sm3"," ","Sm3",38779,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1998,331.43,"d",662499,"Sm3",93633000,"Sm3"," ","Sm3",54965,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",1999,314.91,"d",364818,"Sm3",51796000,"Sm3"," ","Sm3",109011,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2002,318.5,"d",105003,"Sm3",14870000,"Sm3"," ","Sm3",220204,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2003,359.57,"d",139035,"Sm3",19688000,"Sm3"," ","Sm3",401438,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2004,332.71,"d",157706,"Sm3",22343000,"Sm3"," ","Sm3",410714,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2005,359.71,"d",111280,"Sm3",15801000,"Sm3"," ","Sm3",350988,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2006,306.42,"d",91565,"Sm3",13002000,"Sm3"," ","Sm3",398622,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2007,153.36,"d",24293,"Sm3",3449000,"Sm3"," ","Sm3",150008,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2008,152.78,"d",22000,"Sm3",3124000,"Sm3"," ","Sm3",118081,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2009," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2010,128.74,"d",43142,"Sm3",6127000,"Sm3"," ","Sm3",104043,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2011,0.19,"d",2,"Sm3",0,"Sm3"," ","Sm3",86,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2012,113,"d",277,"Sm3",39000,"Sm3"," ","Sm3",116203,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2013," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2014,0.04,"d",0,"Sm3",0,"Sm3"," ","Sm3",44,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2016," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2017," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2018,1,"d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-3 H","STATFJORD ØST","2206",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1994,66.22,"d",79871,"Sm3",11669000,"Sm3"," ","Sm3",7538,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1995,264.74,"d",601442,"Sm3",85681000,"Sm3"," ","Sm3",24361,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1996,326.85,"d",757562,"Sm3",107832000,"Sm3"," ","Sm3",142373,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1997,350.63,"d",502831,"Sm3",71287000,"Sm3"," ","Sm3",216315,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1998,329.17,"d",309440,"Sm3",43700000,"Sm3"," ","Sm3",233248,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",1999,290.67,"d",178001,"Sm3",25262000,"Sm3"," ","Sm3",100433,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2002,319.33,"d",85392,"Sm3",12093000,"Sm3"," ","Sm3",202118,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2003,355.64,"d",78068,"Sm3",11056000,"Sm3"," ","Sm3",369818,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2004,334.53,"d",57417,"Sm3",8134000,"Sm3"," ","Sm3",364861,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2005,350.58,"d",61302,"Sm3",8706000,"Sm3"," ","Sm3",496420,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2006,236.09,"d",33868,"Sm3",4808000,"Sm3"," ","Sm3",300884,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2007,350.74,"d",38950,"Sm3",5531000,"Sm3"," ","Sm3",425281,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2008,298.91,"d",37727,"Sm3",5356000,"Sm3"," ","Sm3",443319,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2009,97.5,"d",10898,"Sm3",1547000,"Sm3"," ","Sm3",63361,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2010," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-L-4 H","STATFJORD ØST","2210",2011," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2002,14.79,"d",29195,"Sm3",4134000,"Sm3"," ","Sm3",247,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2003,350.09,"d",305762,"Sm3",43382000,"Sm3"," ","Sm3",97927,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2004,329.72,"d",208741,"Sm3",29640000,"Sm3"," ","Sm3",173287,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2005,338.06,"d",120052,"Sm3",17049000,"Sm3"," ","Sm3",120009,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2006,24.44,"d",5187,"Sm3",736000,"Sm3"," ","Sm3",4296,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2007,262.95,"d",107906,"Sm3",15322000,"Sm3"," ","Sm3",332209,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2008,59.05,"d",10748,"Sm3",1526000,"Sm3"," ","Sm3",79964,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2009," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2010," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2011," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 AH","STATFJORD ØST","4633",2021," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1994,91.01,"d",196778,"Sm3",28767000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1995,356.02,"d",985699,"Sm3",140352000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1996,314.22,"d",367628,"Sm3",52297000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1997,352.16,"d",490054,"Sm3",69462000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1998,333.1,"d",601575,"Sm3",84541000,"Sm3"," ","Sm3",1826,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",1999,343.02,"d",406206,"Sm3",57671000,"Sm3"," ","Sm3",124706,"Sm3"
"33/9-M-1 H","STATFJORD ØST","2154",2002,92.79,"d",10117,"Sm3",1433000,"Sm3"," ","Sm3",68956,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2002,290.82,"d",168260,"Sm3",23827000,"Sm3"," ","Sm3",120343,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2003,324.2,"d",200383,"Sm3",28448000,"Sm3"," ","Sm3",246921,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2004,335.69,"d",113650,"Sm3",16141000,"Sm3"," ","Sm3",315556,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2005,353.15,"d",37540,"Sm3",5332000,"Sm3"," ","Sm3",179296,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2006,243.85,"d",23879,"Sm3",3391000,"Sm3"," ","Sm3",93363,"Sm3"
"33/9-M-2 AH","STATFJORD ØST","4222",2007,102.44,"d",10289,"Sm3",1461000,"Sm3"," ","Sm3",26688,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2007,18.4,"d",7322,"Sm3",1040000,"Sm3"," ","Sm3",15850,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2008," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2009,191.38,"d",101892,"Sm3",14456000,"Sm3"," ","Sm3",22040,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2010,303.92,"d",92932,"Sm3",13196000,"Sm3"," ","Sm3",82641,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2011,324.72,"d",80594,"Sm3",11444000,"Sm3"," ","Sm3",101626,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2012,343.52,"d",54032,"Sm3",7672000,"Sm3"," ","Sm3",210669,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2013,302.61,"d",104759,"Sm3",14876000,"Sm3"," ","Sm3",217961,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2014,135.14,"d",51817,"Sm3",3084278,"Sm3"," ","Sm3",122875,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2015," ","d",22084,"Sm3",3135,"Sm3"," ","Sm3",64479,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2016,24.875,"d",13938,"Sm3",1979189,"Sm3"," ","Sm3",13513,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2017,26.043,"d",11665,"Sm3",1656410,"Sm3"," ","Sm3",24477,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2018,36.45,"d",13503,"Sm3",1917440,"Sm3"," ","Sm3",31361,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2019,28.022,"d",8836,"Sm3",1348837,"Sm3"," ","Sm3",19854,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2020,25.771,"d",9520,"Sm3",2022446,"Sm3"," ","Sm3",17648,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2021,27.71,"d",9951,"Sm3",2310384,"Sm3"," ","Sm3",19900,"Sm3"
"33/9-M-2 BH","STATFJORD ØST","5578",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1994,89.07,"d",81717,"Sm3",11954000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1995,345.99,"d",334345,"Sm3",47797000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1996,315.01,"d",291385,"Sm3",41447000,"Sm3"," ","Sm3",38226,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1997,345.3,"d",191327,"Sm3",27115000,"Sm3"," ","Sm3",137526,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1998,310.49,"d",132698,"Sm3",18715000,"Sm3"," ","Sm3",108001,"Sm3"
"33/9-M-2 H","STATFJORD ØST","2155",1999,338.76,"d",144970,"Sm3",20575000,"Sm3"," ","Sm3",281655,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2002,224.59,"d",271515,"Sm3",38447000,"Sm3"," ","Sm3",11826,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2003,314.68,"d",253920,"Sm3",36033000,"Sm3"," ","Sm3",148939,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2004,318.79,"d",139280,"Sm3",19778000,"Sm3"," ","Sm3",353748,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2005,251.68,"d",37839,"Sm3",5374000,"Sm3"," ","Sm3",143628,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2006,295.06,"d",81136,"Sm3",11522000,"Sm3"," ","Sm3",265273,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2007,274.3,"d",50440,"Sm3",7164000,"Sm3"," ","Sm3",248001,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2008,151.85,"d",17150,"Sm3",2436000,"Sm3"," ","Sm3",85987,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2009,0.54,"d",663,"Sm3",94000,"Sm3"," ","Sm3",49,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2010,301.41,"d",307059,"Sm3",43603000,"Sm3"," ","Sm3",212455,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2011,308.98,"d",36961,"Sm3",5248000,"Sm3"," ","Sm3",58728,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2012,361.98,"d",166190,"Sm3",23584000,"Sm3"," ","Sm3",341493,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2013,321.91,"d",141939,"Sm3",20156000,"Sm3"," ","Sm3",359365,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2014,101.83,"d",31619,"Sm3",3597893,"Sm3"," ","Sm3",79913,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2015," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2016,15.083,"d",10433,"Sm3",1481509,"Sm3"," ","Sm3",14215,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2017," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2018," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2019," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2020," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2021," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-3 H","STATFJORD ØST","4445",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",1996,198.71,"d",496138,"Sm3",70622000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",1997,352.77,"d",941984,"Sm3",133555000,"Sm3"," ","Sm3",0,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",1998,333.51,"d",961883,"Sm3",135978000,"Sm3"," ","Sm3",1711,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",1999,341.48,"d",586744,"Sm3",83296000,"Sm3"," ","Sm3",132113,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2002,295.37,"d",230896,"Sm3",32696000,"Sm3"," ","Sm3",593955,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2003,282.89,"d",120014,"Sm3",17024000,"Sm3"," ","Sm3",446182,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2004,27.99,"d",3868,"Sm3",549000,"Sm3"," ","Sm3",22168,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2005,318.12,"d",248546,"Sm3",35293000,"Sm3"," ","Sm3",642616,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2006,290.04,"d",178809,"Sm3",25391000,"Sm3"," ","Sm3",657218,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2007,360.32,"d",222026,"Sm3",31527000,"Sm3"," ","Sm3",897891,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2008,308.21,"d",195687,"Sm3",27788000,"Sm3"," ","Sm3",805221,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2009,112.08,"d",67289,"Sm3",9555000,"Sm3"," ","Sm3",314049,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2010,310.21,"d",124800,"Sm3",17721000,"Sm3"," ","Sm3",514881,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2011,337.53,"d",89523,"Sm3",12712000,"Sm3"," ","Sm3",553251,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2012,362.44,"d",88283,"Sm3",12531000,"Sm3"," ","Sm3",470401,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2013,271.27,"d",14056,"Sm3",1997000,"Sm3"," ","Sm3",254796,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2014,0.25,"d",22605,"Sm3",7206,"Sm3"," ","Sm3",95494,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2015," ","d",24825,"Sm3",3525,"Sm3"," ","Sm3",125823,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2016,84.271,"d",26095,"Sm3",3705514,"Sm3"," ","Sm3",108636,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2017,34.896,"d",15977,"Sm3",2268700,"Sm3"," ","Sm3",39687,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2018,39.875,"d",14632,"Sm3",2077705,"Sm3"," ","Sm3",48503,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2019,31.127,"d",11735,"Sm3",1901935,"Sm3"," ","Sm3",31444,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2020,41.75,"d",13767,"Sm3",3380676,"Sm3"," ","Sm3",41141,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2021,16.73,"d",6997,"Sm3",2549460,"Sm3"," ","Sm3",12947,"Sm3"
"33/9-M-4 AH","STATFJORD ØST","2813",2022,3.854,"d",1500,"Sm3",299647,"Sm3"," ","Sm3",3231,"Sm3"
"33/9-N-1 H","SYGNA","3954",2003,55.69,"d",83952,"Sm3",5062000,"Sm3"," ","Sm3",107645,"Sm3"
"33/9-N-1 H","SYGNA","3954",2004,180.32,"d",223493,"Sm3",13475000,"Sm3"," ","Sm3",395958,"Sm3"
"33/9-N-1 H","SYGNA","3954",2005,358.77,"d",319254,"Sm3",19252000,"Sm3"," ","Sm3",794239,"Sm3"
"33/9-N-1 H","SYGNA","3954",2006,317.55,"d",273281,"Sm3",16477000,"Sm3"," ","Sm3",840469,"Sm3"
"33/9-N-1 H","SYGNA","3954",2007,364.28,"d",253438,"Sm3",15283000,"Sm3"," ","Sm3",1070085,"Sm3"
"33/9-N-1 H","SYGNA","3954",2008,337.51,"d",191053,"Sm3",11520000,"Sm3"," ","Sm3",1043671,"Sm3"
"33/9-N-1 H","SYGNA","3954",2009,282.61,"d",95543,"Sm3",5759000,"Sm3"," ","Sm3",776516,"Sm3"
"33/9-N-1 H","SYGNA","3954",2010,173.6,"d",26160,"Sm3",1578000,"Sm3"," ","Sm3",201119,"Sm3"
"33/9-N-1 H","SYGNA","3954",2011,72.57,"d",17206,"Sm3",1039000,"Sm3"," ","Sm3",65695,"Sm3"
"33/9-N-1 H","SYGNA","3954",2012,6.85,"d",2195,"Sm3",133000,"Sm3"," ","Sm3",3974,"Sm3"
"33/9-N-1 H","SYGNA","3954",2013,71.06,"d",26552,"Sm3",1601000,"Sm3"," ","Sm3",66776,"Sm3"
"33/9-N-1 H","SYGNA","3954",2014,19.5,"d",22602,"Sm3",1363,"Sm3"," ","Sm3",36965,"Sm3"
"33/9-N-1 H","SYGNA","3954",2015," ","d",113685,"Sm3",6855,"Sm3"," ","Sm3",556022,"Sm3"
"33/9-N-1 H","SYGNA","3954",2016,332.688,"d",167045,"Sm3",10056002,"Sm3"," ","Sm3",1344285,"Sm3"
"33/9-N-1 H","SYGNA","3954",2017,216.667,"d",60161,"Sm3",3615927,"Sm3"," ","Sm3",619170,"Sm3"
"33/9-N-1 H","SYGNA","3954",2018,90.5,"d",41444,"Sm3",2499046,"Sm3"," ","Sm3",373216,"Sm3"
"33/9-N-1 H","SYGNA","3954",2019,105.437,"d",50351,"Sm3",3036141,"Sm3"," ","Sm3",506889,"Sm3"
"33/9-N-1 H","SYGNA","3954",2020,200.792,"d",69859,"Sm3",4212499,"Sm3"," ","Sm3",1084521,"Sm3"
"33/9-N-1 H","SYGNA","3954",2021,169.063,"d",43015,"Sm3",2593829,"Sm3"," ","Sm3",611084,"Sm3"
"33/9-N-1 H","SYGNA","3954",2022,58.479,"d",16053,"Sm3",968021,"Sm3"," ","Sm3",304594,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2017,201.792,"d",75540,"Sm3",4555057,"Sm3"," ","Sm3",291915,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2018,85.937,"d",15078,"Sm3",909192,"Sm3"," ","Sm3",79175,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2019,223.001,"d",25915,"Sm3",1562698,"Sm3"," ","Sm3",169874,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2020,360.645,"d",30690,"Sm3",1850588,"Sm3"," ","Sm3",251047,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2021,173.668,"d",14193,"Sm3",855849,"Sm3"," ","Sm3",140158,"Sm3"
"33/9-N-2 AH","SYGNA","8073",2022,58.376,"d",5314,"Sm3",320463,"Sm3"," ","Sm3",66388,"Sm3"
