Temperature (C),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (cP),Therm. Cond. (W/m*K),Phase
190.0,741.0,222.73,0.0044897,888.13,1220.8,4.0339,2.3629,3.3001,916.86,-0.020515,0.030187,0.10555,supercritical
190.0,751.0,224.38,0.0044567,886.81,1221.5,4.0258,2.3641,3.2996,922.84,-0.021245,0.030385,0.10609,supercritical
190.0,761.0,226.01,0.0044246,885.51,1222.2,4.0177,2.3652,3.2992,928.81,-0.021953,0.030582,0.10663,supercritical
190.0,771.0,227.62,0.0043934,884.23,1223.0,4.0098,2.3664,3.2987,934.75,-0.022642,0.030779,0.10717,supercritical
190.0,781.0,229.2,0.004363,882.96,1223.7,4.002,2.3675,3.2982,940.67,-0.023311,0.030975,0.1077,supercritical
190.0,791.0,230.77,0.0043334,881.72,1224.5,3.9943,2.3687,3.2977,946.56,-0.023962,0.031171,0.10824,supercritical
190.0,801.0,232.31,0.0043046,880.49,1225.3,3.9867,2.3698,3.2971,952.43,-0.024594,0.031366,0.10877,supercritical
190.0,811.0,233.83,0.0042766,879.28,1226.1,3.9792,2.3709,3.2966,958.28,-0.025209,0.03156,0.10929,supercritical
190.0,821.0,235.34,0.0042492,878.09,1227.0,3.9718,2.3721,3.296,964.1,-0.025808,0.031754,0.10982,supercritical
190.0,831.0,236.82,0.0042226,876.92,1227.8,3.9645,2.3732,3.2955,969.9,-0.026389,0.031947,0.11035,supercritical
190.0,841.0,238.29,0.0041966,875.76,1228.7,3.9573,2.3743,3.2949,975.67,-0.026956,0.03214,0.11087,supercritical
190.0,851.0,239.74,0.0041712,874.62,1229.6,3.9502,2.3755,3.2943,981.42,-0.027506,0.032332,0.11139,supercritical
190.0,861.0,241.17,0.0041465,873.5,1230.5,3.9432,2.3766,3.2937,987.15,-0.028042,0.032524,0.11191,supercritical
190.0,871.0,242.58,0.0041223,872.39,1231.4,3.9363,2.3777,3.2931,992.85,-0.028564,0.032715,0.11243,supercritical
190.0,881.0,243.98,0.0040987,871.29,1232.4,3.9295,2.3788,3.2925,998.52,-0.029072,0.032906,0.11295,supercritical
190.0,891.0,245.36,0.0040756,870.21,1233.4,3.9227,2.3799,3.2919,1004.2,-0.029567,0.033096,0.11346,supercritical
190.0,901.0,246.72,0.0040531,869.15,1234.3,3.9161,2.381,3.2913,1009.8,-0.030049,0.033285,0.11397,supercritical
190.0,911.0,248.07,0.0040311,868.1,1235.3,3.9095,2.3821,3.2907,1015.4,-0.030518,0.033474,0.11449,supercritical
190.0,921.0,249.4,0.0040096,867.06,1236.3,3.903,2.3832,3.2901,1021.0,-0.030975,0.033663,0.115,supercritical
190.0,931.0,250.72,0.0039885,866.04,1237.4,3.8966,2.3843,3.2895,1026.5,-0.03142,0.033851,0.1155,supercritical
190.0,941.0,252.02,0.0039679,865.03,1238.4,3.8902,2.3854,3.2888,1032.1,-0.031854,0.034039,0.11601,supercritical
190.0,951.0,253.31,0.0039478,864.03,1239.5,3.884,2.3864,3.2882,1037.6,-0.032277,0.034226,0.11652,supercritical
190.0,961.0,254.58,0.003928,863.05,1240.5,3.8778,2.3875,3.2876,1043.0,-0.032689,0.034413,0.11702,supercritical
190.0,971.0,255.84,0.0039087,862.08,1241.6,3.8716,2.3886,3.287,1048.5,-0.033091,0.034599,0.11753,supercritical
190.0,981.0,257.09,0.0038898,861.12,1242.7,3.8656,2.3897,3.2864,1053.9,-0.033483,0.034785,0.11803,supercritical
190.0,991.0,258.32,0.0038712,860.18,1243.8,3.8596,2.3907,3.2858,1059.3,-0.033865,0.03497,0.11853,supercritical
190.0,1001.0,259.53,0.003853,859.24,1244.9,3.8537,2.3918,3.2852,1064.7,-0.034238,0.035155,0.11903,supercritical
